,text,topic,true_topic,cos_sim,cos_sim_class
1216,entry rule output remark build contest size define test section check author francis cipher obfuscate,"['encryption', 'encryption']",['write'],0.5173053741455078,M
1217,encryption chip clipper security phone secure escrow privacy algorithm encrypt agency technology public enforcement protect,['security'],"['digital security', 'data protection', 'encryption', 'cyber security', 'data privacy', 'safety', 'cryptography']",0.7123504791940961,H
1218,price monitor offer sell apple sale shipping asking condition pitt selling manual soon email model,"['selling', 'selling']","['shopping', 'apple sell', 'sale']",0.7343457142512003,H
1219,drug libertarian curve choice result reading dollar fantasy hold free rational mark centaur spend create,['freedom'],['drug'],0.4547775983810425,M
1220,research center washington april national health report institute medical department among page child virginia office,['health'],"['research', 'research', 'who']",0.6044005155563354,H
1222,chip encryption clipper security privacy phone escrow technology agency secure encrypt algorithm message enforcement protect,['security'],"['artificial intelligence', 'security', 'technology', 'encrypt', 'security']",0.7987824559211731,H
1223,image graphics format package tool send object site directory analysis email user code unix plot,['development'],['information'],0.7521210312843323,H
1224,country nazi germany german land europe money party european happy political spend race waste history,['germany'],"['germany', 'wwii', 'historical event', 'nazi', 'european power', 'history of nazi germany', 'german', 'europe', 'history', 'money laundering', 'german racism', 'hitler', 'politics', 'nazism', 'politics', 'german history', 'world war the second', 'country', 'world war', 'germany', 'country politics', 'political', 'country', 'war two']",0.6390896911422411,H
1225,price islamic turbo tube charge cheer rice monash movement fred deal consultant khomeini fatwa rushdie,['revolution'],['islam'],0.5906875133514404,M
1227,henry access appear toronto digex orbit captain spencer mass weaver harris star hole universe theory,['galaxy'],['henry'],0.611644983291626,H
1230,food gatech rochester purdue prism taste language chinese clarkson double georgia tongue atlanta ucsd restaurant,['food'],"['food from different country', 'gatech', 'food', 'eat', 'food', 'restaurant']",0.7963118950525919,H
1231,research center april medical health national report washington institute cancer nasa disease virginia page child,['healthcare'],['cancer research'],0.5511044859886169,M
1234,insurance care business mark ohio marriage child school couple parent married money magnus prince free,['family'],['insurance'],0.5159777402877808,M
1236,image graphics format user motif package code object send application server database processing event interface,['development'],"['graphic', 'programmation', 'computer program', 'image']",0.6704712957143784,H
1237,picture keywords command risc fool instruction rose loss gain liar timer instructions cycle week blah,"['computing', 'computing']",['picture'],0.6380531787872314,H
1238,nasa earth orbit mission launch satellite moon shuttle lunar probe flight spacecraft rocket mars solar,['exploration'],"['space', 'nasa']",0.6135091781616211,H
1240,left home apartment father mother room door neighbor azerbaijani sumgait woman beat building later crowd,['escape'],['house'],0.5925719738006592,M
1241,picture keywords command risc fool instruction rose loss liar gain timer instructions cycle week blah,"['computing', 'computing']",['picture keywords'],0.5335522294044495,M
1243,science objective frank values morality truth scientific value result wrong word basis body scientist explain,['integrity'],['theory'],0.6451773643493652,H
1245,food language gatech study purdue prism double ence georgia rochester clarkson baltimore atlanta chinese technology,['technology'],['nutrition study'],0.3015853464603424,M
1246,country land germany german happy money care waste europe proposal european race health company spend,"['economy', 'economy']","['money', 'land']",0.6448774933815002,H
1247,price sell apple offer looking monitor original model distribution deal sale soon asking cheap condition,['sales'],"['tech store', 'computer sale', 'compiter', 'sell', 'offer', 'commerce', 'apple product', 'computer for sale', 'monitor', 'model', 'apple sale', 'apple', 'apple electronics', 'marketplace', 'sale', 'apple sell', 'apple original model', 'marketing', 'shopping', 'sale', 'cellphone dealer', 'sell', 'sale', 'resell', 'phone sell']",0.612495802640915,H
1249,pres money clinton bill koresh business today house administration talk country press working stratus rule,['politics'],['politics'],0.9999998211860657,VH
1252,bible christ matthew lord father faith word holy spirit scripture heaven teach doctrine passage church,['faith'],"['religion', 'bible', 'christianity']",0.6730332374572754,H
1254,printer font print picture character water thor analysis laser rochester postscript libertarian pattern jake bony,['technology'],"['printer', 'printing']",0.6398848295211792,H
1256,project station technology development market product launch services commercial billion cost management byte japanese remote,['innovation'],"['project', 'urbanisation', 'business', 'information techmology', 'tech']",0.6750492572784423,H
1258,player hockey season league goal leaf playoff next flyer penalty draft division puck final shot,['hockey'],"['game', 'sport', 'hockey', 'sport']",0.5618646889925003,M
1259,player season hockey league goal baseball period leaf division score playoff pick shot mike next,"['sports', 'sports']","['sport', 'sport', 'hockey']",0.7699586749076843,H
1262,discussion vote newsgroup uiuc misc electric irvine others brent angry ever creation mike suggest else,['election'],['discussion'],0.6469577550888062,H
1263,font printer print character bitnet page postscript blow vice type paper text cell printing adobe,['printing'],"['printing', 'type']",0.861585795879364,VH
1265,nasa orbit launch mission satellite moon earth shuttle rocket lunar flight probe spacecraft mars solar,['exploration'],"['space', 'satellite', 'nasa']",0.6037935614585876,H
1266,israel israeli arab kill peace civilian innocent country palestinian soldier murder lebanon gaza military killing,['conflict'],"['israeli war', 'kill', 'palestine', 'israelpalestine', 'violence']",0.6166579723358154,H
1269,bible church christ truth faith love word lord paul catholic belief quote scripture father matthew,['faith'],"['religion', 'christian', 'church']",0.6958712140719095,H
1271,disk scsi controller port floppy card speed board fast mode interface bios transfer serial modem,"['computer hardware', 'computer']","['disk', 'computer storage device', 'speed']",0.6608928044637045,H
1274,pres paul homic study kill drug firearm sabbath city laws risk handgun rule death rates,['violence'],"['murder', 'crime', 'crime']",0.7576632499694824,H
1275,south george island secret ship employer jake military british nuclear bony rockefeller naval york plan,['conspiracy'],['military british'],0.4172706604003906,M
1277,player season hockey league goal baseball period leaf division score playoff pick shot next mike,"['sports', 'sports']","['player', 'sport', 'sport', 'hockey']",0.7699932008981705,H
1278,drug cheap dollar jeff bunch average rich screw crack curve reliable curious silly alcohol production,['addiction'],['drug addiction'],0.7722073793411255,H
1280,send address email news request message internet copy usenet receive newsgroup mailing militia discussion service,['communication'],"['communication', 'mail', 'mail', 'message']",0.796117514371872,H
1281,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller plan naval easter sport,['conspiracy'],['military'],0.5158463716506958,M
1283,woman face wife home city left kill dead child mother days live building apartment father,['family'],"['crime story', 'homicide']",0.29076381027698517,L
1284,weapon firearm auto semi safety police revolver self house handgun child action live citizen bill,['gun safety'],"['weapon', 'law enforcement', 'police weapone']",0.6399771571159363,H
1285,window display screen color create edge colors manager pixel mask image visual background size blue,['display'],"['screen', 'photoshop interface']",0.7114788889884949,H
1286,cwru machine math comp cleveland freenet programmer tony contact comment vote type netcom xfree email,['freenet'],['program'],0.5983956456184387,M
1287,technology project research cost design radio contact development station satellite phone build email looking package,['development'],"['project', 'research', 'technology']",0.7783311605453491,H
1288,apple offer monitor sale price shipping pitt selling gordon purchase banks sell manual dealer excellent,"['sales', 'sales']",['apple'],0.4214617908000946,M
1292,window display screen color manager event create application server pixel draw visual colors size mask,"['display', 'display']","['program', 'photo edit', 'adobe']",0.7298256953557333,H
1293,request militia amendment arms bear address constitution send shall regulate organize free sentence receive form,['rights'],"['military', 'politics']",0.5142934173345566,M
1294,request amendment militia bear shall constitution arms mailing send regulate organize liberty standing free infringe,['liberty'],"['law', 'law']",0.7222601175308228,H
1295,israel israeli kill arab murder court attack death palestinian human peace civilian innocent ence trial,['conflict'],"['israel terorism', 'war']",0.6251104176044464,H
1297,function code text islam muslim null reference error subject date translation cipher gregg following jaeger,['security'],['program'],0.7118787169456482,H
1298,muslim islam text code function reference islamic attack message cipher algorithm public random crypt ripem,"['islam', 'islam']","['terrorist attack', 'muslim']",0.6587821245193481,H
1299,printer quality byte laser higher component lower loop push cartr network design storage offset scope,['printing'],"['computer', 'printing']",0.7880629897117615,H
1300,center research virginia internet nasa office phone north film email computing contact maine national tiff,['technology'],['nasal research center'],0.5018708109855652,M
1302,ground water food wire disease cause patient test doctor light medical engine health study current,['health'],"['medicine', 'medicine']",0.7156890630722046,H
1303,nazi party hitler ticket history publish germany page german quote ence holocaust milwaukee prove torture,['holocaust'],"['diplomacy', 'nazi']",0.5344254821538925,M
1306,israel israeli kill arab country palestinian innocent murder civilian peace human trial killing soldier lebanon,['conflict'],"['israel palestinian conflict', 'international relation']",0.594348669052124,M
1308,price sell cheap shipping purchase dealer deal selling sale model phone cost offer company money,['commerce'],"['price', 'business', 'shopping', 'sell']",0.7274024486541748,H
1309,bible religion turkish church belief truth argument faith christ atheist muslim greek ence human word,['faith'],"['religion', 'religion', 'faith', 'faith', 'worship', 'religion']",0.8296380837758383,VH
1313,turkish turkey turk armenia greek nazi azeri soviet genoc german henrik pass trade captain close,"['conflict', 'conflict']","['country', 'nationality']",0.5750279426574707,M
1314,encryption chip clipper security escrow secure privacy encrypt technology agency algorithm phone enforcement message public,['security'],"['security and encryption', 'technology', 'security', 'encrypt technology']",0.8034942895174026,VH
1315,nasa launch mission satellite surface maybe friend propulsion probe three season baseball april moon mars,['exploration'],"['nasa', 'new mission of nasa']",0.5550743043422699,M
1316,country nazi germany german land europe money party european happy political race waste spend history,['germany'],"['germany', 'country', 'political race']",0.6680296361446381,H
1318,greek turkish turkey cross armenia henrik turk greece plane link azeri cyprus allocation conflict karabakh,['conflict'],"['turkey', 'turkish', 'eastern mediterranean']",0.4069435695807139,M
1320,request address militia amendment bear send arms constitution shall mailing organize regulate free expo sentence,['rights'],"['law', 'government']",0.667614221572876,H
1321,atheist atheism religion religious belief faith command theist strong saturn position universe following cause response,"['religion', 'religion']",['faith'],0.742262601852417,H
1322,ence study food language natural cause animal humans existence belief effects rochester nothing theory understand,"['understanding', 'understanding']",['coexist'],0.7219721674919128,H
1324,woman city home left building apartment father room mother door face neighbor azerbaijani later sumgait,"['home', 'home']","['city', 'woman left', 'left home']",0.6147875189781189,H
1327,insurance texas magazine austin coverage motorola indiana miller rent fault total owner company cash temple,['insurance'],"['insurance', 'insurance', 'america']",0.8807019392649332,VH
1328,islam muslim algorithm cipher reference islamic attack message random text public method function crypt ripem,"['cryptography', 'cryptography']",['religion'],0.4670782685279846,M
1329,research center april medical health national report nasa washington cancer institute virginia page among disease,"['medical research', 'research']",['research center'],0.6023779511451721,H
1331,paul rate risk laws homic rates study worship sabbath crime higher vancouver handgun seattle city,['crime'],"['homo', 'crime']",0.71885085105896,H
1332,send address request copy internet email usenet message militia mailing receive bear free discussion amendment,"['communication', 'communication']","['email message', 'modern communication', 'email']",0.5914458533128103,M
1333,hockey player season goal league leaf playoff division pick flyer shot penalty wings next pittsburgh,"['hockey', 'hockey']","['hockey news', 'hockey game', 'hockey', 'sport', 'sport', 'hockey']",0.7661777933438619,H
1335,bike speed mile turn front tire road engine motorcycle wheel driving fast rear honda left,['motorcycle'],"['vehicle', 'transport', 'vehicle']",0.6155230005582174,H
1336,mouse speed fast move robert clock somebody slow processor performance machine jason pretty intel week,['speed'],['computer'],0.5011122226715088,M
1339,mark care couple insurance marriage married coverage rent abortion poor speech wilson marry clinic free,['marriage'],"['insurance', 'mariage']",0.6242271959781647,H
1344,doctor disease patient treatment cand cause test yeast treat medicine discussion body infection medical blood,['medicine'],"['hospital', 'doctor', 'disease', 'diseasemedicine', 'treament']",0.68293137550354,H
1348,fire child kill cause live woman away doctor else left remember face friend home week,['loss'],['accident'],0.8292604088783264,VH
1349,water marc tower heat nuclear internet cool plant cold ripem cooling energy nist temperature needle,['cooling'],"['water', 'climate', 'science', 'nuclear']",0.6355245634913445,H
1350,bible religion turkish church belief truth argument faith christ ence word muslim greek human moral,['faith'],"['religion', 'believe', 'religion']",0.7520436843236288,H
1353,card driver sound light copy running machine crash mark gateway anybody left hardware speaker backup,['computing'],"['music system', 'computer', 'car race', 'machine', 'compute']",0.7037186026573181,H
1354,earth orbit mission nasa moon satellite lunar spacecraft probe mars solar launch shuttle project flight,['exploration'],"['nasa research', 'astronomy', 'globe']",0.6139389673868815,H
1355,objective frank value values morality basis science weight uucp purpose word chuck dwyer subjective wrong,['integrity'],['objective'],0.894550085067749,VH
1358,player baseball season period boston score dave pitch league hitter third pittsburgh pitcher brave pitching,"['baseball', 'baseball']","['player', 'baseball', 'baseball season']",0.7568849722544352,H
1359,weapon kill fire child crime firearm woman carry death police bill criminal cause city doctor,['violence'],['crime'],0.7808673977851868,H
1363,monitor speed fast card mode cards hardware machine memory upgrade clock processor slow performance cache,"['computer performance', 'performance']","['computer', 'machine', 'monitor']",0.722307046254476,H
1365,attack muslim lebanese religion left quite israeli fire hernlem away peace troops especially perhaps stop,['conflict'],"['warconflict', 'violence']",0.7941764891147614,H
1366,moral catholic livesey keith imply morality professor animal community solntze saying goal whether murder species,['conscience'],"['keith', 'moral', 'moral catholic', 'moral and ethic', 'community', 'morality', 'animal', 'catholic']",0.6461688950657845,H
1367,treat company larc patient nasa lyme negative quack culture doctor khan saying carl nova tammy,['medicine'],['health'],0.7156890630722046,H
1370,professor history search peter christianity hotel view others king belief atheist general science goal credit,"['search', 'search']",['science'],0.6360576748847961,H
1371,period pittsburgh player louis chicago detroit third scorer division hartford lemieux shot boston hall dave,['hockey'],"['baseball', 'basketball']",0.29528622329235077,L
1372,bible christ matthew word authority scripture human means passage truth always belief saying heaven coming,['truth'],"['bible', 'bible', 'christianity']",0.431673139333725,M
1373,mark care couple marriage poor married live speech rent abortion coverage child free damn wilson,"['relationships', 'relationships']","['marriage', 'family']",0.7314013540744781,H
1374,printer radio design print signal quality engineering audio laser engineer digital build electronics byte output,['printing'],"['tool', 'printing', 'printer', 'engineering', 'computer science']",0.7417032957077027,H
1375,south island secret ship jake military employer british nuclear bony rockefeller york naval plan arrest,['espionage'],"['war', 'military']",0.5070280730724335,M
1376,window display server application image screen color user memory driver graphics code apple running mouse,"['computing', 'computing']","['computer', 'computer', 'computer graphic', 'compute']",0.8482597321271896,VH
1379,health medical report among increase cancer april national child disease center newsletter volume page fnal,"['health', 'health']","['hospital', 'cancer']",0.5300726443529129,M
1380,window application display screen server motif manager font output open resource subject event function value,['interface'],"['computer', 'computer science']",0.6444546282291412,H
1382,moral keith define morality definition caltech livesey goal animal behavior murder school young human talking,['ethics'],['keith'],0.5361484289169312,M
1384,ground wire water circuit printer current battery connect cable outlet voltage wiring electrical panel heat,['electricity'],"['electronics', 'electricity', 'electricity', 'electrical', 'electrical', 'electronic']",0.8954964876174927,VH
1386,rule entry test output define section size check count return build author remark larry open,['development'],['output'],0.748911440372467,H
1387,muslim null function code text islam output jaeger gregg subject open reference error date char,"['islam', 'islam']",['islam'],1.000000238418579,VH
1388,religion asking faith belief sensor others child daughter ford model father word proof away wife,['family'],['religion'],0.5601489543914795,M
1389,price shipping monitor asking port mask pitt offer audio board sony package build sell church,['technology'],['sony'],0.5933927297592163,M
1390,science theory scientific scientist experiment dseg study result knowledge methodology psychology hypothesis lady russell discover,"['science', 'science']","['science theory', 'science']",0.9556620717048645,VH
1393,nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,['extremism'],['party'],0.373928964138031,M
1394,baseball period player boston season brave ball pittsburgh pitch smith dave pitcher pitching third alaska,"['baseball', 'baseball']","['baseball', 'major league baseball']",0.9149775505065918,VH
1395,woman face wife home city kill left child dead mother building helmet live apartment father,['family'],"['murder', 'domestic death', 'kill', 'crime']",0.3462805449962616,M
1399,bike mile front tire road speed turn wheel rear brake motorcycle driving vehicle left fast,['driving'],"['vechile', 'bike', 'transport', 'motorcycle', 'cycling', 'travel term', 'drive']",0.6189197046416146,H
1400,doctor disease patient treatment cand cause treat test yeast medicine blood medical symptom body ence,['medicine'],"['medical', 'illness', 'disease', 'medicine', 'health']",0.773195219039917,H
1402,player season hockey league baseball goal division period leaf pittsburgh boston shot next pick score,['hockey'],"['sport', 'sport season', 'hockey game', 'baseball', 'player', 'hockey', 'sport', 'sport', 'league', 'sport', 'hockey']",0.5417110621929169,M
1405,ground wire outlet wiring panel electrical neutral circuit connect current cable conductor subject hook usually,['electrical'],"['electricity', 'electric wire', 'electricity', 'technology', 'wire', 'electric', 'wiring', 'electric wiring', 'ground', 'electric engineering']",0.8362384021282196,VH
1407,internet water connect circuit ground tower heat bitnet marc plant fnal nuclear uunet cooling uucp,['network'],"['technology', 'internet']",0.7250426113605499,H
1408,woman child fire left kill building home dead away father azerbaijani tank apartment azeri live,['war'],"['fire', 'woman', 'fire tragedy']",0.5534095068772634,M
1410,drug cheap dollar bunch jeff average rich screw crack curve reliable silly curious alcohol production,['addiction'],"['abd', 'drug cheap']",0.47525909543037415,M
1412,price phone sell bike email company offer cost sale technology radio send internet distribution looking,"['marketing', 'marketing']","['telemarketing', 'technology']",0.6210021078586578,H
1413,copy offer monitor excellent manual asking sale title condition tape email trade original cover distribution,"['sales', 'sales']",['trade'],0.7636376023292542,H
1415,disk scsi controller port board floppy card modem interface motherboard transfer serial bios boot speed,['computer hardware'],"['computer', 'motherboard']",0.7730122804641724,H
1417,friend steve uiuc battery pain looking month week craig phil doug somebody remember minutes cause,['memory'],['friend'],0.6794949769973755,H
1418,food brain effects gatech study reaction prism taste chinese drink eating diet cause chemical substance,['nutrition'],"['food', 'food effect']",0.7631789743900299,H
1419,news anonymous service usenet network privacy electronic internet email site public user server congress archive,['privacy'],"['news', 'technology', 'internet', 'internet']",0.4534737691283226,M
1420,machine cwru math cleveland freenet comment comp contact programmer type tony xfree netcom virtual numbers,['technology'],['internet'],0.6291964054107666,H
1421,water internet tower marc heat plant nuclear nist ripem cooling cool temperature needle site telnet,"['infrastructure', 'infrastructure']",['nuclear energy'],0.4239630103111267,M
1423,pres homosexual cramer administration working russian secretary russia official sandvik money sexual private house clayton,['scandal'],"['sex', 'sexual']",0.5761066377162933,M
1425,test discussion cand ence others uiuc else large ever yeast faith result week belief mike,['faith'],['test'],0.4954319894313812,M
1427,monitor card mode memory screen machine fast cards speed apple clock color hardware colors cache,"['computer hardware', 'hardware']",['component'],0.5594532489776611,M
1428,scsi monitor gainey nick keyboard attack timer sound military colors controller price apple always week,['technology'],['computer'],0.6970697641372681,H
1429,disk memory tape error instal floppy boot load swap install backup running crash device internal,"['computer maintenance', 'maintenance']","['memory', 'gadget', 'computer', 'device', 'computer peripheral']",0.6546095967292785,H
1430,land israel drug israeli country arab kill attack care money million company cause insurance jewish,['conflict'],"['drug', 'war', 'israel']",0.6462894082069397,H
1432,looking battery advance sell friend uiuc fine running craig email food month grade junk nice,['technology'],"['battery', 'friend']",0.6338513493537903,H
1433,church bible christ catholic faith matthew lord scripture father word spirit paul holy passage interpretation,['faith'],"['jesus', 'religion', 'catholic', 'christianity']",0.6939663887023926,H
1434,nasa mission earth orbit launch moon shuttle lunar satellite probe spacecraft absolute mars image science,['space exploration'],"['nasa', 'mission', 'space', 'astronomy', 'space mission']",0.745186197757721,H
1437,disk scsi controller card modem floppy chip port speed interface motherboard serial clock bios board,['computer hardware'],"['piece of computer', 'computer', 'technology', 'motherboard']",0.8033420890569687,VH
1438,quality byte lower higher digital component sample laser printer series design compression feed push filter,['printing'],"['printer', 'printing']",0.9446823000907898,VH
1439,window color display manager polygon colormap position save size visual screen washington mode standard application,['display'],"['application', 'computer', 'window color', 'paint', 'program', 'conputer', 'application', 'display', 'window type', 'polygon', 'computer component', 'screen', 'window', 'window', 'display', 'house', 'graphic user interface', 'screen set', 'photoshop', 'advertisment', 'computer', 'carpenter']",0.757430911064148,H
1441,internet water uucp uunet bitnet corp marc tower heat fnal nuclear plant cooling nist higgins,['technology'],['internet'],0.6291964054107666,H
1443,ground food water cause wire disease doctor health medical patient test study light result current,['medicine'],"['health', 'medicine']",0.8578444123268127,VH
1444,driver card memory running machine sound anybody error tape instal simms cards works fine upgrade,['computer'],['memory'],0.6076369285583496,H
1446,dead body town duke shot kill mountain azeri soviet azerbaijan child massacre azerbaijani force helicopter,['war'],['kill'],0.7714946269989014,H
1449,drug country land health jewish germany child research political nazi arab care policy german center,"['war', 'nazi', 'german', 'political', 'research']","['drug', 'health care', 'health']",0.45617184042930603,M
1451,window display server application motif screen color font client manager function resource code entry event,"['interface', 'interface']","['clientserver application', 'computer', 'business application', 'display set']",0.7037222981452942,H
1453,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,"['hitler', 'nazi']",['buffalo'],0.472389280796051,M
1454,religion belief atheist ence argument atheism faith christianity existence religious cannot statement universe prove truth,['faith'],"['religion', 'religion']",0.742262601852417,H
1455,curve drug create libertarian email hold graphics looking fulk free fantasy copy block mark reading,['creativity'],['doc'],0.49314191937446594,M
1457,bible religion turkish church belief truth faith argument christ atheist greek muslim word human ence,"['religion', 'religion']","['religion', 'religion', 'crença']",0.835855503877004,VH
1458,kill death crime criminal self murder commit public innocent defense knife cause protect victim violent,['violence'],"['person kill', 'court', 'crime', 'crime and death']",0.6726678386330605,H
1459,bible christ matthew lord heaven scripture faith word father teach mary passage spirit save verse,['salvation'],"['religion', 'bible', 'religion']",0.6386071443557739,H
1462,technology project station development market product services billion commercial cost launch georgia management research produce,['innovation'],"['research', 'technology', 'technology']",0.8330579797426859,VH
1463,engine rocket model modem phone foot band radar exhaust cable motor pressure stage level flight,['space exploration'],"['motor', 'rocket']",0.5735114514827728,M
1464,water internet marc tower heat nuclear plant cool ripem cooling nist cold temperature needle energy,['cooling'],"['weather', 'internet', 'plant']",0.6279188990592957,H
1465,ground wire connect panel outlet wiring circuit neutral electrical math cable screw duke swap plastic,['electrical'],"['electricity', 'wiring']",0.8933545351028442,VH
1466,window display server application image memory screen color driver user apple running monitor mouse graphics,"['computing', 'computing']","['nature', 'computer', 'computer', 'monitor']",0.7542097419500351,H
1467,bike speed turn mile front tire simms apple wheel engine motorcycle fast road rear left,['motorcycle'],"['cycling', 'race']",0.6948162317276001,H
1468,religion religious utexas follow woman islam muslim evil discus bobby christianity human ccwf truth thought,['faith'],"['religion', 'religion']",0.742262601852417,H
1469,font print character page printer vice bitnet postscript cell blow student beauchaine bobbe robert code,['printing'],"['print', 'exam paper']",0.7569179832935333,H
1470,turkish turkey turk armenia greek nazi soviet german azeri genoc trade pass azerbaijan escape history,['conflict'],"['turk', 'country']",0.5588889122009277,M
1472,window image display server graphics code application user screen color motif mouse package format function,"['gui', 'gui']","['computer', 'technology', 'server', 'graphic design', 'scene', 'graphic']",0.7154743671417236,H
1474,player season hockey league baseball goal division period pittsburgh leaf next boston pick chicago shot,['hockey'],"['player', 'hockey', 'sport']",0.6057083606719971,H
1476,function code text null cipher muslim reference islam error crypt char output character gregg define,"['encryption', 'encryption']",['program'],0.5562512278556824,M
1477,pres russian russia administration private press working official package house congress sandvik continue senator kent,"['russia', 'russia']","['press', 'politics']",0.4249662607908249,M
1478,food study ence effects animal rochester natural language brain cause humans disease effect gatech eating,['nutrition'],"['nature', 'food study']",0.6086488366127014,H
1480,crime paul rate laws house pres homic death freedom white study federal risk rates sabbath,['justice'],"['crime', 'investigation', 'crime']",0.5483839213848114,M
1482,country federal house iran civil bosnia force action majority constitution nation minority senate constitutional hallam,['government'],"['affair', 'politics', 'vote']",0.6921073397000631,H
1485,encryption chip privacy escrow encrypt security clipper enforcement message agency technology device serial devices phone,"['security', 'security']","['tecnology', 'device and encryption', 'encryption', 'security transaction']",0.7565853297710419,H
1486,graphics info appreciate advance package unix site directory keyboard format image comp email access user,"['computing', 'computing']","['computer', 'comp']",0.7891486287117004,H
1488,printer radio signal print design output input quality audio engineering level build circuit digital electronics,"['electronics', 'electronics']","['printer', 'electronics', 'électronique', 'engineering', 'electronic signal', 'engineering', 'radio']",0.7805363706180027,H
1489,disk memory tape error floppy instal boot internal running swap backup crash install machine works,['installation'],"['computer process', 'computer', 'memory', 'storage']",0.6514266580343246,H
1492,insurance texas company public student supply carry private maria motorola indiana require coverage hospital danny,"['insurance', 'insurance']",['engineering'],0.6077762842178345,H
1495,scsi controller interface transfer bios disk feature devices jumper card fast setting speed floppy chip,"['computer hardware', 'computer']","['computer', 'computer assessories', 'computer storage device', 'program', 'controller', 'chip']",0.7429302831490835,H
1496,image graphics format package user object code send processing site database application convert library interface,['development'],"['technology', 'visual design']",0.7387178540229797,H
1497,religion belief atheist ence atheism argument faith existence christianity religious cannot statement universe prove truth,['faith'],"['faith', 'belief']",0.9067366421222687,VH
1500,price monitor board port shipping apple slot sell cards adapter sony purchase package nubus simms,['computing'],['shipping'],0.6278150081634521,H
1501,bike speed mile turn front tire road engine motorcycle wheel fast driving rear honda simms,['motorcycle'],"['bike', 'motorcycle', 'race', 'drive']",0.7641746252775192,H
1503,offer monitor sale copy excellent condition machine sell xterm option price running distribution cover title,['technology'],"['sale', 'sale of copier']",0.52536341547966,M
1504,disk scsi controller card modem floppy port chip speed interface motherboard serial bios fast cache,"['computer hardware', 'computer']","['disk', 'hardware', 'compute', 'information technology']",0.7282653599977493,H
1505,israel israeli kill country arab innocent murder civilian peace soldier palestinian hold bill nothing gaza,['conflict'],"['war', 'israel', 'war military casualty', 'terrorism']",0.64700086414814,H
1507,crime criminal kill death self murder commit public defense knife child indiv violent firearm carry,['violence'],"['murder and law', 'crime', 'crime', 'crime']",0.7398927360773087,H
1508,church catholic authority pope matter member bishop tradition teaching priest involve doctrine schism command faith,"['religion', 'religion']","['religion', 'belief', 'religion']",0.897788385550181,VH
1509,season hockey goal player league playoff leaf flyer penalty next puck division coach draft montreal,['hockey'],"['hockey sport', 'nhl', 'sport', 'hockey', 'sport', 'sport', 'sport', 'hockey']",0.6806255280971527,H
1512,hell quote love feel evil stup brian death context accept live learn maybe sorry choose,['choice'],"['death', 'after life']",0.5658742189407349,M
1513,firearm bill weapon crime vote handgun public laws defense criminal news member washington federal kent,['gun control'],"['america violence government', 'crime']",0.5035322606563568,M
1514,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology russell discover,['research'],"['science', 'science']",0.8043344020843506,VH
1515,science dseg pyron scientific skndiv result hypothesis current food mark else experiment rational process surprise,['research'],"['science', 'science', 'scientific study']",0.8059087793032328,VH
1516,japanese weaver music motorcycle onur yalcin denizen letter flame technology resume member taking receive colorado,['adventure'],['weaver'],0.6070783138275146,H
1517,offer copy monitor sale excellent email asking manual condition title tape cover trade distribution brand,['marketing'],['ecommerce'],0.5780504941940308,M
1520,mine option uunet station cramer clayton optilink consent oracle relations module sexual homosexual orientation mutual,['identity'],['option'],0.7980369925498962,H
1521,atheist belief atheism existence faith ence religion universe religious theist strong assume assumption cannot prove,['faith'],"['religion', 'belief', 'religion']",0.765999436378479,H
1522,card driver sound light running gateway machine crash copy mark anybody diamond latest hardware memory,['technology'],['driver'],0.636681079864502,H
1524,disk scsi controller port card floppy fast speed board interface bios transfer mode standard chip,"['computer hardware', 'computer']","['computer', 'computer activity', 'computer disc']",0.8991549611091614,VH
1525,hockey season player goal league leaf playoff flyer penalty division wings next shot draft final,['hockey'],"['sport', 'hockey player', 'hockey', 'hockey']",0.8340855687856674,VH
1526,research technology radio cost project design station engineering development build center science launch institute market,['innovation'],"['project', 'engineering', 'science']",0.6885791222254435,H
1527,black white pick straight homosexual male rose sexual harris weaver johnson cooper partner hulman gold,['sexuality'],['sexual'],0.8608621954917908,VH
1528,bible christ matthew lord father faith word holy spirit scripture heaven teach passage doctrine mary,['faith'],"['bible holy book', 'christianty', 'religion', 'christianity', 'bible', 'christianity']",0.6611840128898621,H
1531,turkish turk turkey greek armenia genoc soviet henrik today history russian greece argic ottoman azeri,"['empires', 'empires']","['history', 'history', 'europe']",0.6060221989949545,H
1532,disk scsi card speed fast driver controller port chip board machine sound modem floppy cable,['computer'],"['computer', 'computer', 'technology']",0.8990231156349182,VH
1534,nasa science anonymous earth orbit image mission news library research moon reference code center satellite,"['space exploration', 'space']","['space', 'science mission', 'space', 'science', 'space science']",0.7312989950180053,H
1535,israel israeli arab kill palestinian attack murder peace land civilian human trial innocent lebanese occupy,['conflict'],"['israel palestinian war', 'war', 'israeli conflict']",0.6786353389422098,H
1536,disk scsi controller card modem floppy port chip speed interface motherboard serial clock bios fast,"['computer hardware', 'computer']","['motherboard', 'computer system']",0.7857935726642609,H
1537,nasa earth mission orbit moon shuttle satellite lunar probe launch mars solar planetary surface telescope,['space exploration'],"['space', 'nasa', 'space research']",0.8961760600407919,VH
