,text,true,model
2056,mix less problem pay place leave except lot convenience ball crystal remove waffle scoop fancy,bad,rather_good
2057,mix lot less problem pay leave place except kept convenience crystal waffle remove fancy scoop,bad,rather_good
2058,mix need less problem diet cheaper pay lot clean house rest switch leave ball puppy,bad,rather_good
2059,mix pay easily ball except convenience crystal scoop waffle lab fancy measure min unpleasant litter,bad,rather_bad
2060,mix problem less pay leave lot ball place convenience crystal waffle scoop fancy remove litter,bad,rather_good
2061,mix problem pay leave ball crystal kept except heavy waffle batch sent scoop fancy litter,bad,rather_bad
2062,mix problem pay leave ball except kept crystal heavy waffle batch fancy scoop litter skeptical,bad,rather_bad
2063,mix problem pay leave ball sent crystal batch waffle never less could scoop litter light,bad,rather_bad
2064,mix problem pay leave ball sent crystal batch waffle never scoop could heavy litter light,bad,rather_bad
2065,mix problem pay leave ball sent crystal waffle batch never less could scoop litter heavy,bad,rather_bad
2066,mix sauce cheese recipe bread spicy pepper cook season cake chicken meal salad bake egg,good,rather_good
2067,mix sauce cheese recipe bread spicy pepper cook season cake meal chicken salad bake egg,good,rather_good
2068,mix sauce easy cheese recipe bread spicy pepper cook season cake chicken meal salad bake,good,rather_good
2069,mix sauce easy hot cheese recipe bread spicy pepper cook chicken season cake salad meal,good,rather_good
2080,money value bulk difficult okay quantity msg bacon number unique what's jasmine spent glutamate monosodium,bad,rather_good
2081,money value bulk difficult okay quantity msg bacon what's glutamate monosodium con number although spent,rather_bad,rather_good
2092,month size highly start baby quickly glad daughter son thanks every perfect since supply night,bad,rather_good
2111,morning breakfast indiv convenient wrap portion control ual afternoon ually deep anytime worry wrapper since,bad,rather_good
2112,morning breakfast indiv convenient wrap portion control ual afternoon ually deep enjoy anytime worry since,rather_bad,rather_good
2113,morning breakfast indiv convenient wrap portion control ual afternoon ually deep worry early since anytime,bad,rather_good
2114,morning breakfast indiv convenient wrap portion control ual afternoon ually worry deep early since wake,bad,rather_good
2115,morning breakfast indiv wrap convenient portion control ual afternoon ually deep enjoy lunch every worry,bad,rather_good
2116,morning breakfast light packet indiv mild convenient pour wrap easily stevia liqu way ual usually,bad,rather_good
2117,morning light breakfast packet mild indiv pour convenient wrap easily usually liqu stevia way ual,bad,rather_good
2118,morning light breakfast packet mild indiv pour usually convenient wrap easily liqu way stevia every,bad,rather_good
2119,morning light breakfast packet mild indiv usually pour convenient easily wrap liqu way stevia every,rather_bad,rather_good
2120,morning light breakfast packet mild indiv usually pour convenient easily wrap liqu way stevia ual,rather_bad,rather_good
2121,morning light breakfast packet usually mild indiv easily pour convenient wrap liqu way every stevia,bad,rather_good
2122,morning light usually breakfast packet mild indiv easily way pour convenient liqu wrap stevia ual,bad,rather_good
2123,morning usually light breakfast packet easily mild indiv pour convenient liqu wrap stevia ual afternoon,rather_bad,rather_good
2124,morning usually light breakfast packet mild easily indiv pour convenient liqu wrap lover warm stevia,bad,rather_good
2156,n't could money juice wrong guess think color bought waste fine throw show picture either,bad,rather_good
2157,n't milk diet stomach soy substitute shake sensitive nasty upset allergic dissolve pain gallon zero,good,rather_bad
2158,n't money juice color could think guess wrong fine bought waste either throw show picture,rather_bad,rather_good
2159,n't money juice color guess think wrong fine bought could waste either throw show picture,bad,rather_good
2160,n't money juice color guess wrong could bought think fine waste throw either show picture,bad,rather_good
2161,n't money juice color think fine guess wrong could either bought waste throw show picture,bad,rather_good
2162,n't money juice color think guess wrong could fine bought waste either throw show picture,bad,rather_good
2163,n't think money either juice fine color guess wrong waste could throw show end picture,bad,rather_bad
2211,natural list contains ingredient raw berry book usa herb gross report root aloe health passion,bad,rather_good
2212,natural list contains raw berry book usa herb gross site ingredient root report aloe question,bad,rather_good
2213,natural list contains raw berry ingredient book usa herb gross report root aloe passion question,bad,rather_good
2214,natural list contains raw berry site book gross usa herb root report aloe question web,bad,rather_good
2215,natural list ingredient contains raw berry usa book herb gross health report aloe fruit root,good,rather_good
2216,natural list ingredient contains raw berry usa book herb gross report health aloe root passion,bad,rather_good
2217,natural real expensive fact syrup wheat leaf care artificial sweetener pleased flour chemical loose matter,bad,rather_good
2227,need clean result cheap vet basically still issue seem breath greenies pet high digestive dental,bad,rather_good
2228,need keep clean seem hand teeth around longer high vet help still basically issue pet,bad,rather_good
2229,need keep hand around teeth clean longer basically breath greenies issue digestive tummy seem dental,good,rather_good
2230,need keep hand around teeth clean longer breath basically greenies tummy digestive dental issue leak,bad,rather_good
2231,need keep hand clean around teeth seem longer high basically issue breath greenies vet help,bad,rather_good
2232,need keep hand clean teeth around seem longer high basically issue breath vet greenies help,bad,rather_good
2233,need keep hand teeth clean around longer seem basically issue breath greenies high digestive tummy,rather_bad,rather_good
2234,need keep seem worth still hand container around clean result cheap teeth see thing basically,bad,rather_good
2235,need keep seem worth still hand container around clean result cheap teeth thing see basically,bad,rather_good
2236,need keep seem worth still hand container teeth clean around cheap result thing every basically,bad,rather_good
2237,need mix could keep lot less problem diet hand clean easily ball figure leave mess,bad,rather_good
2238,need mix lot less problem diet clean switch ball coat kibble plus spoon puppy crystal,bad,rather_good
2239,need mix lot less problem diet keep clean switch ball plus puppy kibble spoon coat,rather_bad,rather_good
2240,need result clean cheap basically breath greenies concerned major trust tummy pet space finicky dental,bad,rather_good
2241,need result clean cheap basically breath greenies major pet tummy concerned trust finicky dental space,bad,rather_good
2242,need result clean cheap basically vet breath greenies issue pet digestive tummy dental still dog's,bad,rather_good
2243,need result clean cheap vet basically breath issue greenies pet still digestive tummy dental junk,bad,rather_bad
2244,need still clean cheap basically breath greenies tummy dental leak space junk trust dog's they'll,bad,rather_bad
2245,need still keep seem worth around hand container clean result cheap basically see teeth breath,rather_bad,rather_good
2246,never ever far sell bread version hop unfortunately truly simply pancake toast gluten-free unlike mill,rather_bad,rather_good
2247,never ever local piece grocery sell deal wish carry market expensive glad gum online hop,bad,rather_good
2248,new money juice case waste wrong show let guess drop picture either throw color fine,bad,rather_good
2249,new variety however part point state within complaint easier pumpkin avo perhaps animal create front,rather_bad,rather_good
2264,nice color cracker please substitute bring table surprise beautiful unique pork describe wine guest puff,rather_bad,rather_good
2265,nice hard definitely excellent expect compare cracker mouth lover please shape enough surprise wine round,bad,rather_good
2266,nice hard kind back never please mountain overpower bring surprise describe puff lighter compare pa,bad,rather_good
2267,nice hard kind definitely never back please bring describe overpower surprise lighter sure pa enough,bad,rather_good
2268,nice hard kind definitely never back please bring overpower describe surprise lighter sure pa memory,bad,rather_good
2269,nice hard kind definitely never back please describe expect surprise lighter overpower bring puff enough,rather_bad,rather_good
2270,nice hard kind never back please bring overpower surprise mountain describe puff lighter pa stand,bad,rather_good
2271,nice hard kind never back please mountain overpower bring describe surprise puff lighter compare rarely,bad,rather_good
2272,nice hard kind never back please mountain overpower describe puff surprise lighter bring compare rarely,bad,rather_good
2273,nice hard never kind back please bring overpower surprise describe puff lighter mountain pa stand,bad,rather_good
2274,nice never hard back definitely kind please bring surprise overpower describe lighter memory chose rock,bad,rather_good
2275,nice never hard kind back please bring overpower surprise describe puff lighter pa stand rarely,bad,rather_good
2276,nice never hard kind please heard surprise overpower bring describe lighter present rock puff pa,bad,rather_bad
2277,nice salt excellent cracker please sea bland surprise touch table unique shape bring wine spread,bad,rather_good
2278,nice salt excellent cracker please sea bland touch surprise table shape unique wine spread bring,bad,rather_good
2279,nice salt excellent cracker please sea surprise table unique wine pork kit describe puff graham,bad,rather_good
2280,nice salt excellent cracker please sea surprise unique table wine pork kit describe bland crispy,bad,rather_good
2281,nice salt excellent cracker please sea surprise unique table wine pork kit puff describe graham,bad,rather_good
2282,nice salt hard big color cracker kind smaller bite dish hit broken shape sea vinegar,rather_bad,rather_good
2283,nice salt hard big kind color container cracker mouth smaller dish hit bite broken sea,bad,rather_good
2284,nice salt hard color container cracker mouth smaller bite dish hit broken sea simple vinegar,rather_bad,rather_good
2285,nice salt hard color cracker big smaller bite dish hit kind broken shape sea vinegar,bad,rather_good
2286,nice salt hard color cracker kind big smaller dish bite hit broken sea vinegar different,rather_bad,rather_good
2287,nice salt hard color cracker kind different smaller dish bite broken shape sea definitely vinegar,rather_bad,rather_good
2288,nice salt hard color cracker kind smaller dish bite broken shape sea different vinegar definitely,bad,rather_good
2289,nice salt hard color cracker kind smaller dish bite broken shape sea hit different vinegar,good,rather_good
2290,nice salt hard color cracker smaller big bite dish hit kind broken shape sea vinegar,rather_bad,rather_good
2291,nice salt hard color cracker smaller dish bite kind hit big broken shape sea vinegar,rather_good,rather_good
2292,nice salt hard kind excellent color cracker different container dish hit bite packaging shape sea,rather_bad,rather_good
2295,noodle service rice fast customer cook buckwheat sulfate barley phosphate russell july refund booda super,bad,rather_good
2296,noodle strawberry gelatin dip mixer cholesterol japanese royal water mix cup boil nail buckwheat soba,bad,rather_good
2297,notice believe life show completely face supplement heart fix number common sleep habit doctor leg,bad,rather_good
2298,notice believe life show completely face supplement heart fix number common sleep habit doctor recent,bad,rather_good
2299,notice believe show face life completely supplement year work common fix number habit leg two,bad,rather_good
2300,notice believe show life completely face supplement fix common number year heart work habit leg,bad,rather_good
2301,notice believe show life completely face supplement fix heart number common habit sleep doctor leg,bad,rather_good
2302,notice life believe show completely face sleep supplement heart fix number common calm habit period,bad,rather_good
2303,notice life believe show completely face sleep supplement heart fix number common habit period doctor,bad,rather_good
2305,nut family big plus fan extra etc hit mixed dessert flavour car cashew microwave thats,bad,rather_good
2306,nut plus family fan big extra hit mixed etc dessert flavour microwave car cashew thats,rather_bad,rather_good
2307,nut plus fan family hit big extra mixed etc dessert microwave flavour car thats cashew,bad,rather_good
2308,nutrient bbq saffron march habanero board maintain select encounter roland spanish men glico steady prevent,bad,rather_good
2309,oat flower mango lipton pineapple iced tea water oatmeal set gift steel tray index slip,rather_bad,rather_good
2310,oatmeal skin anyone maple okay hair super pure wash gas body workout seriously truffle quaker,bad,rather_good
2311,oatmeal skin anyone okay maple hair pure super wash gas body seriously workout winter truffle,bad,rather_good
2321,odor effective kill gel lose mask skin acne cayenne ripped turmeric quit exercise keep cleanup,rather_good,rather_good
2336,often mind pot entire decent total roll rating flower classic g<br cholesterol dust trans delight,bad,rather_good
2337,often mind pot entire decent total roll rating flower classic g<br cholesterol trans dust delight,rather_bad,rather_good
2340,oil bone toy olive magnesium diamond blue body blood bowel rda truffle muscle tolerance heart,bad,rather_good
2341,oil energy gum bone hair toy olive skin magnesium diamond body blue boost supplement truffle,bad,rather_good
2342,oil energy gum bone hair toy olive skin magnesium diamond body boost blue supplement truffle,rather_bad,rather_good
2343,oil energy olive skin magnesium blue body salt blood diamond take supplement help heart bowel,bad,rather_good
2344,oil ever popcorn spice jar pop season cooking olive salad christmas everything search sprinkle top,bad,rather_good
2345,oil ever popcorn spice jar pop season cooking olive salad christmas top everything sprinkle garlic,bad,rather_good
2346,oil ever popcorn spice jar pop season cooking olive salad cook top christmas sprinkle microwave,good,rather_good
2347,oil ever popcorn spice jar pop season cooking olive salad cook top search christmas sprinkle,good,rather_good
2348,oil ever popcorn spice jar pop season cooking olive salad top christmas cook sprinkle garlic,good,rather_good
2349,oil gum bone toy olive magnesium skin diamond blue body bowel blood rda truffle xylitol,bad,rather_good
2350,oil gum bone toy olive skin magnesium energy diamond blue body bowel blood truffle rda,bad,rather_good
2351,oil help salt energy coconut take feel hair olive body work magnesium hour skin health,good,rather_good
2352,oil popcorn everything spice pop season cooking olive microwave garlic worst italian movie party mustard,good,rather_good
2353,oil popcorn jar pop olive garlic microwave movie truffle mustard square worst kernel fell sprinkle,rather_good,rather_good
2354,oil popcorn olive pop movie wasabi kernel sardine popped popper coconut truffle formula theater virgin,good,rather_good
2355,oil popcorn spice everything pop olive season chai cooking christmas garlic fish worst italian movie,good,rather_good
2356,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst italian,rather_good,rather_good
2357,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst mustard,good,rather_good
2358,oil popcorn spice olive pop christmas worst garlic cooking italian coconut kernel smoke dress sister,bad,rather_good
2359,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke coconut sister dress,bad,rather_good
2360,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister coconut dress,rather_bad,rather_good
2361,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister regularly coconut,good,rather_good
2362,oil popcorn spice pop olive christmas worst garlic italian kernel cooking regularly smoke sister popper,bad,rather_good
2363,oil popcorn spice pop olive christmas worst garlic italian kernel regularly cooking smoke sister popper,bad,rather_good
2364,oil popcorn spice pop olive christmas worst italian garlic microwave regularly kernel smoke sister cooking,bad,rather_good
2365,oil popcorn spice pop olive christmas worst italian garlic regularly kernel microwave smoke sister cooking,good,rather_good
2366,oil salt chew energy gum bone body hair toy olive skin magnesium diamond blood sleep,rather_bad,rather_good
2367,oil salt chew energy gum bone hair body toy olive blue skin magnesium help night,rather_bad,rather_good
2368,oil salt chew energy gum bone hair body toy olive skin magnesium blue sea diamond,bad,rather_good
2369,oil salt chew energy help gum bone hair body toy olive skin blue magnesium night,bad,rather_good
2370,oil salt help chew energy gum bone hair body toy olive skin blue night magnesium,bad,rather_good
2371,oil salt help chew energy gum hour bone hair body toy olive skin blue magnesium,good,rather_good
2372,oil spice cooking olive christmas garlic worst italian smoke regularly sister hydrogenate virgin italy canola,bad,rather_good
2373,oil spice cooking olive christmas garlic worst smoke regularly italian sister virgin shame canola hydrogenate,good,rather_good
2374,oil spice olive cooking christmas garlic worst smoke italian sister recipe regularly virgin canola extra,good,rather_good
2375,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin canola extra regularly,good,rather_good
2376,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin extra canola dress,bad,rather_good
2377,old buying easy save soup carry subscribe awesome chili tomato son cheaper area daughter prepare,good,rather_good
2378,old buying easy save soup cheaper subscribe awesome carry son chili tomato area compare prepare,bad,rather_good
2379,old daughter son he's tree pump hungry class mother age older spit gerber breed tub,bad,rather_good
2380,old easy save soup carry subscribe awesome daughter chili tomato son area version vegan prepare,bad,rather_good
2381,old easy save soup carry version awesome subscribe area discover chili tomato portion vegan buck,rather_bad,rather_good
2382,old month easy highly baby quickly glad jerky year daughter son thanks start picky feed,bad,rather_good
2383,old soup carry stock area discover longer course year tomato since prepare broth seafood prepared,rather_good,rather_good
2384,old soup carry year stock area discover tomato longer since course prepare broth seafood could,bad,rather_good
2385,old soup carry year stock area tomato discover longer since prepare course broth seafood chili,good,rather_good
2386,old soup carry year stock area tomato discover since longer prepare chili course live broth,bad,rather_good
2388,open place container easily soft close hold melt together mess shape stuck somewhat excite cool,bad,rather_good
2389,open place container easily soft hold melt together close mess shape stuck somewhat cool chewy,bad,rather_good
2393,organic natural real expensive high syrup artificial sweetener pleased flour wheat corn chemical maple preservative,rather_bad,rather_good
2394,organic natural real expensive high syrup artificial wheat sweetener pleased flour corn chemical care maple,good,rather_good
2395,organic natural real expensive high syrup wheat artificial sweetener pleased flour chemical corn care maple,good,rather_good
2396,organic natural real expensive syrup high artificial sweetener pleased flour leaf wheat corn chemical ingredient,good,rather_good
2397,organic natural real expensive syrup high artificial sweetener pleased flour wheat corn chemical leaf maple,good,rather_good
2398,organic natural real expensive syrup high artificial sweetener pleased flour wheat corn leaf chemical ingredient,good,rather_good
2399,organic natural real expensive syrup high artificial sweetener pleased flour wheat corn leaf chemical maple,rather_bad,rather_good
2400,organic natural real expensive syrup high artificial sweetener pleased flour wheat leaf corn chemical preservative,rather_bad,rather_good
2401,organic quality expensive leaf pleased although loose eye fair certify preference among trade rat purpose,rather_bad,rather_good
2402,organic quality expensive leaf pleased eye personal loose certify since preference among club hunt rat,bad,rather_bad
2403,organic quality expensive leaf pleased loose eye personal certify whether preference club among hunt rat,bad,rather_bad
2404,organic quality real worth expensive fact leaf care pleased matter loose high premium spend although,bad,rather_good
2405,organic real expensive syrup artificial sweetener leaf flour pleased wheat fact label preservative agave fructose,rather_bad,rather_good
2407,pack com roast www http href pod variety cherry pie grey earl double senseo gourmet,bad,rather_good
2408,pack com www http href fill pie can pecan europe larabar the<br cherry caffe whole,bad,rather_good
2409,pack com www http href fill pie can pecan europe the<br larabar caffe cherry pack<,bad,rather_good
2410,pack com www http href fill pie can pecan europe the<br larabar caffe ding pack<,bad,rather_good
2411,pack com www http href fill pie can pecan europe whole clif larabar single cherry,bad,rather_good
2412,pack com www http href fill pie pecan can europe whole clif brewer larabar single,bad,rather_good
2413,pack com www http href fill pie pecan can europe whole clif larabar single brewer,bad,rather_good
2414,pack com www http href fill pie pecan whole can europe clif brewer single larabar,bad,rather_good
2415,pack com www http href pie can clif larabar pack< coast whole oz< cfh ancient,bad,rather_good
2416,pack com www http href pie can clif whole larabar pack< coast fill oz< ancient,bad,rather_good
2417,pack com www http href pie can clif whole larabar pack< coast oz< cfh ancient,bad,rather_good
2418,pack com www http href pie can larabar pack< coast oz< cfh complain eight ancient,bad,rather_good
2419,pack roast variety com dark www http href keurig k-cups bold pod french wife k-cup,bad,rather_good
2420,pack variety com www http href fill stash pie grey earl gourmet twinings bigelow bergamot,bad,rather_good
2421,pack variety com www http href fill stash pie grey earl gourmet twinings selection bigelow,bad,rather_good
2422,pack variety com www http href stash fill pie grey earl gourmet twinings bigelow bergamot,bad,rather_good
2423,pack variety com www http href stash pie fill grey earl gourmet twinings bigelow bergamot,bad,rather_good
2424,pack variety com www http href stash pie grey earl twinings selection bergamot bigelow pecan,bad,rather_good
2425,pack variety com www http href stash pie grey fill earl gourmet twinings bigelow bergamot,rather_bad,rather_good
2426,pack variety com www http href whole fill pie wolfgang twinings can puck crisp single,bad,rather_good
2427,pack variety roast com dark www http href keurig k-cups bold pod french wife k-cup,bad,rather_good
2428,pack variety roast com dark www http href pod smooth ground medium french mountain pie,bad,rather_good
2429,pack variety roast com dark www http href pod smooth medium ground cherry pie grey,bad,rather_good
2430,pack variety roast com dark www http href pod smooth medium ground pie grey double,rather_bad,rather_good
2431,pack variety roast com dark www http href pod smooth medium pie grey earl french,bad,rather_good
2432,pack variety roast com dark www http href pod smooth medium pie ground grey french,bad,rather_good
2433,pack whole variety com www http href fill pie wolfgang can puck single crisp choice,rather_bad,rather_good
2434,package color recipe surprised hop sample liqu description future travel careful party average pot damage,bad,rather_good
2435,package color recipe surprised hop sample liqu description future travel pot careful party damage average,bad,rather_good
2436,package color surprised pot sample recipe work description future party liqu travel pleasantly damage gelatin,bad,rather_good
2437,package color surprised pot sample recipe work description future party travel liqu pleasantly damage gelatin,bad,rather_good
2438,package color surprised recipe pot sample description future liqu travel party hop careful damage pleasantly,bad,rather_good
2439,package color surprised recipe pot sample description future travel liqu party work pleasantly damage careful,bad,rather_good
2440,package fresh item receive arrive rice soup disappointed gift white fast anyone company noodle awesome,bad,rather_good
2441,package fresh item receive arrive rice soup disappointed gift white fast company anyone noodle awesome,bad,rather_good
2442,package fresh item receive arrive soup disappointed gift white fast packaging noodle awesome return egg,rather_bad,rather_good
2443,package fresh item receive rice arrive disappointed gift white fast packaging noodle awesome money return,bad,rather_good
2444,package fresh item receive rice arrive gift disappointed white fast noodle awesome packaging anyone return,rather_bad,rather_good
2445,package fresh item receive rice arrive gift white disappointed fast noodle awesome return customer service,bad,rather_good
2446,package fresh receive absolutely disappointed fast white return customer service super terrible costco satisfied horrible,bad,rather_good
2447,package fresh receive absolutely disappointed fast white return customer service terrible costco satisfied horrible sticky,bad,rather_good
2448,package fresh receive absolutely disappointed fast white super return customer service open terrible costco shipment,good,rather_good
2449,package fresh receive absolutely disappointed fast white super return customer service terrible costco satisfied horrible,good,rather_good
2450,package fresh receive absolutely disappointed white fast return customer service terrible horrible satisfied sticky amazon's,bad,rather_good
2451,package fresh rice soup absolutely disappointed gift white fast money anyone wrong noodle awesome waste,bad,rather_good
2452,package item gift fast noodle awesome return service receive wrong description costco hol freshness cardboard,bad,rather_good
2453,package item receive fresh rice soup absolutely disappointed white fast anyone wrong noodle awesome return,good,rather_good
2454,package item receive rice fresh disappointed white fast soup absolutely anyone wrong noodle awesome return,bad,rather_good
2455,package item receive rice fresh soup absolutely disappointed white fast anyone wrong noodle awesome return,rather_bad,rather_good
2456,package item receive rice fresh soup disappointed absolutely white fast anyone wrong noodle awesome return,bad,rather_good
2457,package item receive rice fresh soup disappointed white fast absolutely anyone noodle wrong awesome egg,rather_bad,rather_good
2458,package item receive rice fresh soup disappointed white fast absolutely anyone wrong noodle awesome return,bad,rather_good
2459,package item receive rice soup fresh disappointed white fast absolutely anyone wrong noodle awesome egg,rather_bad,rather_good
2460,package shipping plastic offer delivery four glass lemon seal broken seller mint happen peach forward,bad,rather_good
2461,package work receive surprised sample recipe future description party damage careful pleasantly n't way think,rather_bad,rather_good
2462,package work receive surprised sample recipe future description party damage pack pleasantly careful say way,rather_bad,rather_good
2463,packaging big value con available hair free difficult damage clear ering prime bacon seem search,bad,rather_good
2464,packaging free big value available con hair difficult damage shipping clear ering prime search bacon,bad,rather_good
2465,packet hot cream ice machine leaf cold mild iced indiv breakfast pot cocoa pour morning,good,rather_good
2466,packet hot ice cream machine leaf breakfast morning cold mild iced indiv pot cocoa pour,bad,rather_good
2467,packet hot ice cream morning machine leaf breakfast cold mild iced indiv pot cocoa pour,rather_good,rather_good
2468,packet hot ice machine breakfast morning leaf cream mild iced cold indiv pot cocoa pour,rather_bad,rather_good
2472,pasta brown cook coat turn crave nicely dollar folk mean worse awhile kitty tongue throat,rather_bad,rather_good
2473,pasta pill diamond rice almond magnesium rda blue cook brown blood allowance sore bbq approximately,bad,rather_good
2474,pasta stomach pill dont freeze upset pocket sensitive finger staple tummy rinse tire tongue alcohol,rather_bad,rather_bad
2475,pasta turn brown cook coat crave mean dollar nicely folk worse awhile kitty throat tongue,bad,rather_good
2492,peanut clam zuke's fda bear delivery wal-mart fudge brittle scalp chowder transaction shampoo naked email,bad,rather_bad
2493,peanut cookie gum reasonable prime cooky fudge walmart bubble celiac birthday oreo gooey absolute saver,bad,rather_good
2494,peanut shampoo conditioner scalp clam bear zuke's fda wal-mart trap fudge brittle chowder auto transaction,rather_bad,rather_bad
2495,peanut shampoo conditioner scalp clam bear zuke's fda wal-mart trap fudge brittle chowder transaction auto,bad,rather_bad
2496,people minute hour amaze cheese energy husband everyone point within shot everyday guy pizza boost,bad,rather_good
2497,per let must choice plain seed fish sit totally age vegan wine picture kit sesame,bad,rather_good
2498,per let must choice seed fish totally age simply sit vegan wine kit sesame sprout,bad,rather_good
2499,per let must choice seed fish totally simply sit age vegan wine kit sesame sprout,bad,rather_good
2500,per let must choice seed fish totally sit simply vegan age wine jelly kit ten,bad,rather_good
2501,per let must choice seed fish totally vegan age sit wine jelly simply kit mushroom,bad,rather_good
2502,per let must choice seed fish totally vegan age wine jelly sit kit simply mushroom,bad,rather_good
2503,per let must choice seed fish totally vegan sit age simply wine jelly kit ten,bad,rather_good
2504,per let must choice seed fish vegan totally wine age jelly kit sit mushroom sesame,bad,rather_good
2505,per let must choice seed simply fish sit totally age vegan wine kit sesame sprout,bad,rather_good
2506,per let must choice simply sit seed fish totally age vegan wine jelly ten kit,bad,rather_good
2507,per let must choice simply sit seed fish totally age vegan wine kit sesame mushroom,bad,rather_good
2508,per let must choice simply sit seed remember fish totally age vegan wine jelly ten,bad,rather_good
2509,per let must choice sit simply seed fish totally age vegan wine kit plain sesame,bad,rather_good
2510,per red spicy pepper heat option ounce brownie kick alone alternative mill single jalapeno popchips,rather_good,rather_good
2511,per red spicy pepper heat option ounce brownie kick alone alternative single mill jalapeno popchips,good,rather_good
2512,per red spicy pepper heat option ounce brownie kick alone single mill alternative popchips jalapeno,bad,rather_good
2513,per red spicy pepper heat option ounce kick alone brownie mill alternative jalapeno greasy single,rather_bad,rather_good
2514,perfect easy shipping con fast quick delivery seller ering pro reach reasonably bonus tad pick-me-up,good,rather_good
2515,perfect easy shipping fast con quick delivery seller ering pro though tad reach reasonably meal,good,rather_good
2516,perfect fresh honey packaging cracker plastic condition lover fit convenience packed sit package described mini,bad,rather_good
2517,perfect fresh packaging honey cracker plastic fit lover condition packed seal convenience mini touch described,bad,rather_good
2518,perfect fresh packaging honey cracker plastic fit lover seal condition packed convenience mini touch described,bad,rather_good
2519,perfect fresh packaging honey cracker plastic lover condition fit packed convenience seal mini described touch,bad,rather_good
2539,pet vet feed ingredient corn wellness chicken meat filler diet science liver kibble kitten switch,bad,rather_good
2540,pet vet feed ingredient wellness corn chicken liver meat diet filler science kibble kitten fructose,good,rather_good
2567,piece beef everything jerky season break pill training pocket jack two tender crush nose garbage,rather_bad,rather_bad
2568,piece beef everything season pill pepper break pocket jack crush pinch medication ear training two,bad,rather_good
2569,piece beef jerky bowl break pill turn picky training dont two gravy pocket animal cut,bad,rather_good
2570,piece beef jerky bowl turn break picky pill training dont two bite gravy eater cut,bad,rather_good
2571,piece beef jerky bowl turn break picky pill training dont two gravy cut eater bite,bad,rather_good
2572,piece beef jerky bowl turn break picky pill training dont two gravy eater bite cut,bad,rather_good
2573,piece beef jerky bowl turn break picky pill training dont two gravy eater cut bite,rather_good,rather_good
2574,piece beef jerky everything season break pill training pocket jack two crush tender nose almost,bad,rather_good
2575,piece beef jerky everything season break pill training pocket jack two tender crush nose garbage,bad,rather_bad
2576,piece beef jerky season everything pill break training pocket two jack crush nose turn tender,bad,rather_good
2577,piece beef turn jerky bowl break cut bite picky pill training dont chunk walk eater,bad,rather_good
2578,piece beef turn jerky bowl break cut bite picky pill training dont two walk eater,bad,rather_good
2579,piece everything beef jerky season break pill training pocket jack tender crush garbage crumble two,bad,rather_good
2580,piece everything beef season break pepper pill pocket jack crush medication ear pinch medicine imagine,bad,rather_good
2581,piece everything beef season break pepper pill pocket jack enjoys crush apart medication therefore pinch,bad,rather_good
2582,piece everything beef season break pepper pill pocket jack imagine crush tough ear medicine pinch,bad,rather_good
2583,piece everything beef season break pill pepper pocket jack crush medication ear pinch medicine two,bad,rather_good
2584,piece sell deal market glad online break hop teeth unfortunately surprised flour bulk whole packaging,bad,rather_good
2585,piece sell deal market glad online break hop teeth unfortunately surprised flour bulk whole stale,good,rather_good
2586,piece sell deal market glad online break hop teeth unfortunately surprised packaging flour bulk whole,good,rather_good
2587,place container easily soft hold melt together open mess shape stuck chewy somewhat cool around,bad,rather_good
2625,pod pound caramel machine maker pet filter safe begin senseo drip target perfectly two pig,bad,rather_bad
2630,popcorn baby daughter formula pill he's training puppy pump gobble puff busy greenies kernel adult,bad,rather_good
2631,popcorn baby daughter formula pill jerky puppy training he's eater son pump greenies feed visit,bad,rather_good
2632,popcorn baby daughter jerky formula pill son puppy training he's eater pump feed greenies visit,rather_bad,rather_good
2633,popcorn baby daughter pill subscribe formula pump hungry cost kernel he's movie spit popped gerber,rather_bad,rather_good
2634,popcorn baby formula daughter pill he's pump kernel puff movie gerber popper earth's fussy pear,bad,rather_good
2635,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy pocket theater,bad,rather_good
2636,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy theater pocket,rather_bad,rather_good
2637,popcorn baby jerky daughter son picky pill formula puppy training he's mom eater eats feed,bad,rather_good
2638,popcorn baby jerky daughter son picky pill puppy formula training he's mom eater eats feed,bad,rather_good
2639,popcorn baby old month ago jerky daughter son picky pill home puppy training formula he's,bad,rather_good
2640,popcorn baby pill he's movie pump kernel puff gerber popper earth's fussy theater hour pocket,bad,rather_good
2641,popcorn movie pop popper walnut top kettle bottle batter pour northern microwave agave theater put,bad,rather_good
2692,pretty especially mind set starbucks often instant decent total roll oat via five plenty point,bad,rather_good
2693,pretty especially often set mind instant decent starbucks total five roll point oat via plenty,bad,rather_good
2694,pretty especially often set mind instant decent total starbucks five roll point oat plenty via,good,rather_good
2695,pretty especially often set mind point instant five decent overall total roll via oat plenty,bad,rather_good
