,text,topic,text_split,cos_sim
2107,picture keywords command risc fool instruction rose loss gain liar timer instructions cycle week blah,['computer'],"['picture', 'keywords', 'command', 'risc', 'fool', 'instruction', 'rise', 'loss', 'gain', 'liar', 'timer', 'instruction', 'cycle', 'week', 'blah']",0.5097877005736033
2108,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state,['online'],"['purchase', 'item', 'happy', 'company', 'ship', 'see', 'bulk', 'exactly', 'sent', 'condition', 'offer', 'website', 'packed', 'impressed', 'state']",0.5970749894777934
2109,insurance texas magazine austin coverage motorola indiana miller rent fault total owner company cash temple,['insurance'],"['insurance', 'texas', 'magazine', 'austin', 'coverage', 'motorola', 'indiana', 'miller', 'rent', 'fault', 'total', 'owner', 'company', 'cash', 'temple']",0.6107451955477396
2110,food study effects brain animal rochester gatech chemical cause taste effect prism eating reaction diet,"['nutrition', 'eat']","['food', 'study', 'effect', 'brain', 'animal', 'rochester', 'gatech', 'chemical', 'cause', 'taste', 'effect', 'prism', 'eat', 'reaction', 'diet']",0.5613635798295339
2111,atheism atheist religion religious boot prof command symposium cycle switch bison everything check utrecht position,"['religion', 'atheism']","['atheism', 'atheist', 'religion', 'religious', 'boot', 'prof', 'command', 'symposium', 'cycle', 'switch', 'bison', 'everything', 'check', 'utrecht', 'position']",0.5845672905445098
2112,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar nazi argic,['armenian'],"['turkish', 'turk', 'genoc', 'soviet', 'turkey', 'russian', 'armenia', 'muslim', 'today', 'ottoman', 'serve', 'population', 'serdar', 'nazi', 'argic']",0.6088471631209056
2113,ingredient natural list special contains raw berry china label usa book herb prov gross site,['healthy'],"['ingredient', 'natural', 'list', 'special', 'contains', 'raw', 'berry', 'china', 'label', 'usa', 'book', 'herb', 'prov', 'gross', 'site']",0.4545442044734955
2114,ground water wire food science engine current henry light bill battery level circuit cwru hole,"['water', 'food']","['ground', 'water', 'wire', 'food', 'science', 'engine', 'current', 'henry', 'light', 'bill', 'battery', 'level', 'circuit', 'cwru', 'hole']",0.669102152188619
2115,bill distribution port modem serial stratus connect special several packet keywords william rocket interrupt baud,['computer'],"['bill', 'distribution', 'port', 'modem', 'serial', 'stratus', 'connect', 'special', 'several', 'packet', 'keywords', 'william', 'rocket', 'interrupt', 'baud']",0.5291515231132508
2116,always case salty live awesome suggest sour hooked tuna since cheddar crispy pantry tangy heaven,['food'],"['always', 'case', 'salty', 'live', 'awesome', 'suggest', 'sour', 'hooked', 'tuna', 'since', 'cheddar', 'crispy', 'pantry', 'tangy', 'heaven']",0.510719257593155
2117,launch project cost commercial development satellite market contract build stage million vehicle technology venture titan,['satellite'],"['launch', 'project', 'cost', 'commercial', 'development', 'satellite', 'market', 'contract', 'build', 'stage', 'million', 'vehicle', 'technology', 'venture', 'titan']",0.6186174194018046
2118,bike speed mile turn front tire road motorcycle wheel driving rear brake fast honda left,['motorcycle'],"['bike', 'speed', 'mile', 'turn', 'front', 'tire', 'road', 'motorcycle', 'wheel', 'drive', 'rear', 'brake', 'fast', 'honda', 'left']",0.6057359556357066
2119,bible church christ truth faith lord catholic scripture father belief christianity heaven hell holy interpretation,['christianity'],"['bible', 'church', 'christ', 'truth', 'faith', 'lord', 'catholic', 'scripture', 'father', 'belief', 'christianity', 'heaven', 'hell', 'holy', 'interpretation']",0.6221198697884878
2120,turkish turk greek turkey armenia genoc russian henrik soviet today history muslim greece ottoman village,['ottoman'],"['turkish', 'turk', 'greek', 'turkey', 'armenia', 'genoc', 'russian', 'henrik', 'soviet', 'today', 'history', 'muslim', 'greece', 'ottoman', 'village']",0.6472151796023051
2121,think right calorie bean low fat candy amount high content sodium small lower carbs prov,['lowcarb'],"['think', 'right', 'calorie', 'bean', 'low', 'fat', 'candy', 'amount', 'high', 'content', 'sodium', 'small', 'low', 'carbs', 'prov']",0.5661735117435456
2122,nasa mission launch surface shuttle radar detector atmosphere field orbiter probe april ozone three pasadena,['space'],"['nasa', 'mission', 'launch', 'surface', 'shuttle', 'radar', 'detector', 'atmosphere', 'field', 'orbiter', 'probe', 'april', 'ozone', 'three', 'pasadena']",0.6336281319459279
2123,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk large,['food'],"['butter', 'peanut', 'apple', 'orange', 'jelly', 'grape', 'choke', 'aware', 'poor', 'fact', 'formula', 'belly', 'watch', 'risk', 'large']",0.49722528060277305
2124,hazelnut gloria ingredient manufacturing facility jean's test vanilla ensure blackberry processing jean please harmful assure,['food'],"['hazelnut', 'gloria', 'ingredient', 'manufacturing', 'facility', 'jean', 'test', 'vanilla', 'ensure', 'blackberry', 'processing', 'jean', 'please', 'harmful', 'assure']",0.47969892422358196
2125,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,['sure id be happy to helpthe topic of the text isatheism and religious belief'],"['religion', 'atheist', 'argument', 'atheism', 'religious', 'belief', 'ence', 'existence', 'statement', 'faith', 'universe', 'view', 'christianity', 'definition', 'risc']",0.37624599834283196
2126,driver card memory sound running mode machine cards instal utexas gateway crash backup color monitor,['computer'],"['driver', 'card', 'memory', 'sound', 'run', 'mode', 'machine', 'card', 'instal', 'utexas', 'gateway', 'crash', 'backup', 'color', 'monitor']",0.5684678634007772
2127,launch entry build project cost development commercial rule market satellite output contest european remark stage,['sure id be happy to helpthe topic of the text be space industry'],"['launch', 'entry', 'build', 'project', 'cost', 'development', 'commercial', 'rule', 'market', 'satellite', 'output', 'contest', 'european', 'remark', 'stage']",0.24958797196547192
2128,snack chip healthy tasty family they're cheese apple potato alternative salty lunch satisfy crave enjoy,['snack'],"['snack', 'chip', 'healthy', 'tasty', 'family', 'theyre', 'cheese', 'apple', 'potato', 'alternative', 'salty', 'lunch', 'satisfy', 'crave', 'enjoy']",0.6327543973922729
2129,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk transition,['nutrition'],"['butter', 'peanut', 'apple', 'orange', 'jelly', 'grape', 'choke', 'aware', 'poor', 'fact', 'formula', 'belly', 'watch', 'risk', 'transition']",0.5161576787630717
2130,weapon firearm carry license handgun police semi safety auto automatic revolver section rifle bill dangerous,['gun'],"['weapon', 'firearm', 'carry', 'license', 'handgun', 'police', 'semi', 'safety', 'auto', 'automatic', 'revolver', 'section', 'rifle', 'bill', 'dangerous']",0.710629157225291
2131,green sauce protein powder vitamin mixed soy shake contains fiber matcha form nutrition teaspoon prov,['nutrition'],"['green', 'sauce', 'protein', 'powder', 'vitamin', 'mixed', 'soy', 'shake', 'contains', 'fiber', 'matcha', 'form', 'nutrition', 'teaspoon', 'prov']",0.5688077906767527
2132,radio switch signal input audio helmet output level circuit local channel receiver noise relay voltage,['radio'],"['radio', 'switch', 'signal', 'input', 'audio', 'helmet', 'output', 'level', 'circuit', 'local', 'channel', 'receiver', 'noise', 'relay', 'voltage']",0.70576517979304
2133,love court hate property francisco anti park choose leather inner charge arens laws money loud,['lawsuit'],"['love', 'court', 'hate', 'property', 'francisco', 'anti', 'park', 'choose', 'leather', 'inner', 'charge', 'arens', 'law', 'money', 'loud']",0.5557717720667521
2134,bottle shipping subscribe delivery grocery prime charge wine cost gallon kit hazelnut mio club cola,['grocery'],"['bottle', 'shipping', 'subscribe', 'delivery', 'grocery', 'prime', 'charge', 'wine', 'cost', 'gallon', 'kit', 'hazelnut', 'mio', 'club', 'cola']",0.5506955981254578
2135,internet water connect bitnet uunet uucp circuit tower marc heat corp nuclear fnal plant cooling,['technology'],"['internet', 'water', 'connect', 'bitnet', 'uunet', 'uucp', 'circuit', 'tower', 'marc', 'heat', 'corp', 'nuclear', 'fnal', 'plant', 'cool']",0.6363881349563598
2136,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,['nutrition'],"['calorie', 'protein', 'low', 'fat', 'sodium', 'gram', 'high', 'carbs', 'diet', 'carb', 'nutrition', 'watch', 'farm', 'amount', 'reduce']",0.5775587379932403
2137,cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft texture package enough,['cooky'],"['cooky', 'cookie', 'raspberry', 'thin', 'agree', 'brownie', 'oreo', 'fudge', 'think', 'gooey', 'crumbly', 'soft', 'texture', 'package', 'enough']",0.5845274964968363
2138,chew pod pound bone toy caramel larger play puppy two minute pet rawh senseo safe,['pet'],"['chew', 'pod', 'pound', 'bone', 'toy', 'caramel', 'large', 'play', 'puppy', 'two', 'minute', 'pet', 'rawh', 'senseo', 'safe']",0.6055178483327229
2139,weapon firearm police carry criminal self crime safety handgun license auto semi officer public kill,['gun'],"['weapon', 'firearm', 'police', 'carry', 'criminal', 'self', 'crime', 'safety', 'handgun', 'license', 'auto', 'semi', 'officer', 'public', 'kill']",0.6799070556958516
2140,drug jeff thomas rich curious average money curve dollar fantasy crack result reliable split extra,['drug'],"['drug', 'jeff', 'thomas', 'rich', 'curious', 'average', 'money', 'curve', 'dollar', 'fantasy', 'crack', 'result', 'reliable', 'split', 'extra']",0.5732177793979645
2141,review see disappointed reviewer call similar read base write label reading another say comment sure,"['reading', 'review']","['review', 'see', 'disappointed', 'reviewer', 'call', 'similar', 'read', 'base', 'write', 'label', 'reading', 'another', 'say', 'comment', 'sure']",0.6852432926495869
2142,always case salty awesome live sour hooked tuna cheddar crispy pantry since tangy new suggest,['food'],"['always', 'case', 'salty', 'awesome', 'live', 'sour', 'hooked', 'tuna', 'cheddar', 'crispy', 'pantry', 'since', 'tangy', 'new', 'suggest']",0.5070927580197652
2143,green protein powder meal vitamin mixed fiber soy pouch contains shake source daily nutrition prov,['nutrition'],"['green', 'protein', 'powder', 'meal', 'vitamin', 'mixed', 'fiber', 'soy', 'pouch', 'contains', 'shake', 'source', 'daily', 'nutrition', 'prov']",0.5804625252882639
2144,center research internet virginia office conference phone computing national department north film address campus australia,['technology'],"['center', 'research', 'internet', 'virginia', 'office', 'conference', 'phone', 'compute', 'national', 'department', 'north', 'film', 'address', 'campus', 'australia']",0.6435268362363179
2145,window display color screen create manager edge pixel colors size polygon visual depth blue draw,['graphic'],"['window', 'display', 'color', 'screen', 'create', 'manager', 'edge', 'pixel', 'color', 'size', 'polygon', 'visual', 'depth', 'blue', 'draw']",0.7424582878748576
2146,oil popcorn olive pop movie wasabi kernel sardine popped popper coconut truffle formula theater virgin,['popcorn'],"['oil', 'popcorn', 'olive', 'pop', 'movie', 'wasabi', 'kernel', 'sardine', 'popped', 'popper', 'coconut', 'truffle', 'formula', 'theater', 'virgin']",0.5281494398911794
2147,cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich,['cooky'],"['cooky', 'butter', 'peanut', 'cookie', 'sale', 'weve', 'newman', 'moist', 'spread', 'reasonable', 'biscuit', 'crumb', 'walmart', 'fabulous', 'sandwich']",0.6060051540533702
2148,price bike sell phone offer company email sale cheap looking cost send shipping money market,['sure id be happy to helpthe topic of the text be online sale and marketing'],"['price', 'bike', 'sell', 'phone', 'offer', 'company', 'email', 'sale', 'cheap', 'look', 'cost', 'send', 'shipping', 'money', 'market']",0.29018403391043346
2149,brew bitter yet bold starbucks instant drinker ground weak brewing via grind mocha bitterness peppermint,['coffee'],"['brew', 'bitter', 'yet', 'bold', 'starbucks', 'instant', 'drinker', 'ground', 'weak', 'brewing', 'via', 'grind', 'mocha', 'bitterness', 'peppermint']",0.5599447468916575
2150,send address email request news internet message copy usenet receive militia mailing discussion newsgroup free,"['internet', 'technology']","['send', 'address', 'email', 'request', 'news', 'internet', 'message', 'copy', 'usenet', 'receive', 'militia', 'mail', 'discussion', 'newsgroup', 'free']",0.5740638434886932
2151,brew bitter bold starbucks decaf instant drinker weak via smooth mocha strong peppermint yet ground,['coffee'],"['brew', 'bitter', 'bold', 'starbucks', 'decaf', 'instant', 'drinker', 'weak', 'via', 'smooth', 'mocha', 'strong', 'peppermint', 'yet', 'ground']",0.5602802654107412
2152,vanilla chew pod bone pound toy mouth puppy play creamer rawh senseo around finally minute,['puppy'],"['vanilla', 'chew', 'pod', 'bone', 'pound', 'toy', 'mouth', 'puppy', 'play', 'creamer', 'rawh', 'senseo', 'around', 'finally', 'minute']",0.4688710610071818
2153,unit link display font type input cross output error allocation banks surrender intellect disk xterm,['computer'],"['unit', 'link', 'display', 'font', 'type', 'input', 'cross', 'output', 'error', 'allocation', 'bank', 'surrender', 'intellect', 'disk', 'xterm']",0.5636128942171733
2154,pres official administration press russian working talk meeting congress russia secretary continue community summer house,['russia'],"['pres', 'official', 'administration', 'press', 'russian', 'work', 'talk', 'meeting', 'congress', 'russia', 'secretary', 'continue', 'community', 'summer', 'house']",0.506376983722051
2155,price sell shipping cheap purchase dealer deal selling sale phone offer package sales plus company,['sure id be happy to helpthe topic of the text be sale and pricing strategy for a company'],"['price', 'sell', 'shipping', 'cheap', 'purchase', 'dealer', 'deal', 'sell', 'sale', 'phone', 'offer', 'package', 'sale', 'plus', 'company']",0.26360186040401457
2156,notice believe life show completely face supplement heart fix number common sleep habit doctor leg,"['health', 'wellness']","['notice', 'believe', 'life', 'show', 'completely', 'face', 'supplement', 'heart', 'fix', 'number', 'common', 'sleep', 'habit', 'doctor', 'leg']",0.6001464207967122
2157,feel hour energy effect work shot pizza boost felt lack crust favor faster ent stay,"['energy', 'productivity']","['feel', 'hour', 'energy', 'effect', 'work', 'shot', 'pizza', 'boost', 'felt', 'lack', 'crust', 'favor', 'faster', 'ent', 'stay']",0.7206779479980469
2158,every month friend family week gift weight lose ago grow two plant year already several,"['health', 'wellness']","['every', 'month', 'friend', 'family', 'week', 'gift', 'weight', 'lose', 'ago', 'grow', 'two', 'plant', 'year', 'already', 'several']",0.5265914082527161
2159,mouse movie informatik typing keyboard move sean hamburg break injury bontchev quicktime motion vesselin supposedly,['injury'],"['mouse', 'movie', 'informatik', 'type', 'keyboard', 'move', 'sean', 'hamburg', 'break', 'injury', 'bontchev', 'quicktime', 'motion', 'vesselin', 'supposedly']",0.5079127828280131
2160,henry toronto appear digex trade cover access hole level captain light star theory black company,['science'],"['henry', 'toronto', 'appear', 'digex', 'trade', 'cover', 'access', 'hole', 'level', 'captain', 'light', 'star', 'theory', 'black', 'company']",0.5689623335997264
2161,engine model radar lock band detector rocket foot exhaust motor steal sport pressure cable sdsu,['aerospace'],"['engine', 'model', 'radar', 'lock', 'band', 'detector', 'rocket', 'foot', 'exhaust', 'motor', 'steal', 'sport', 'pressure', 'cable', 'sdsu']",0.5419319669405619
2162,bible christ matthew lord father faith word holy spirit scripture heaven teach doctrine passage church,['religion'],"['bible', 'christ', 'matthew', 'lord', 'father', 'faith', 'word', 'holy', 'spirit', 'scripture', 'heaven', 'teach', 'doctrine', 'passage', 'church']",0.6047212640444438
2163,crime criminal kill death self murder commit public defense knife child indiv violent firearm carry,['sure i can help you with thatbased on the text you provide the topic isviolent crime'],"['crime', 'criminal', 'kill', 'death', 'self', 'murder', 'commit', 'public', 'defense', 'knife', 'child', 'indiv', 'violent', 'firearm', 'carry']",0.2667586743831635
2164,nasa earth mission orbit moon shuttle satellite lunar probe launch mars flight solar planetary surface,['space'],"['nasa', 'earth', 'mission', 'orbit', 'moon', 'shuttle', 'satellite', 'lunar', 'probe', 'launch', 'mar', 'flight', 'solar', 'planetary', 'surface']",0.7187472303708394
2165,price sell shipping cheap purchase dealer deal selling sale package sales phone plus company offer,"['sale', 'deal']","['price', 'sell', 'shipping', 'cheap', 'purchase', 'dealer', 'deal', 'sell', 'sale', 'package', 'sale', 'phone', 'plus', 'company', 'offer']",0.8143034716447194
2166,mix cream ice strawberry pour pancake waffle pomegranate recipe muffin frozen margarita lollipop baking fluffy,['baking'],"['mix', 'cream', 'ice', 'strawberry', 'pour', 'pancake', 'waffle', 'pomegranate', 'recipe', 'muffin', 'frozen', 'margarita', 'lollipop', 'baking', 'fluffy']",0.6094576974709829
2167,bottle glass lemon mint prov plastic peach sparkle mio tip squirt half tap iced grab,['drink'],"['bottle', 'glass', 'lemon', 'mint', 'prov', 'plastic', 'peach', 'sparkle', 'mio', 'tip', 'squirt', 'half', 'tap', 'iced', 'grab']",0.7179435968399048
2168,apple offer monitor sale price shipping pitt selling gordon purchase banks sell manual dealer excellent,"['technology', 'electronics']","['apple', 'offer', 'monitor', 'sale', 'price', 'shipping', 'pitt', 'sell', 'gordon', 'purchase', 'bank', 'sell', 'manual', 'dealer', 'excellent']",0.6034635365009308
2169,think cooky cookie raspberry thin brownie agree fudge oreo gooey crumbly shortbread ahoy ruin fig,['bake'],"['think', 'cooky', 'cookie', 'raspberry', 'thin', 'brownie', 'agree', 'fudge', 'oreo', 'gooey', 'crumbly', 'shortbread', 'ahoy', 'ruin', 'fig']",0.6017298499743143
2170,chew pod toy pound caramel bone larger play pet two minute rawh puppy target seem,['pet'],"['chew', 'pod', 'toy', 'pound', 'caramel', 'bone', 'large', 'play', 'pet', 'two', 'minute', 'rawh', 'puppy', 'target', 'seem']",0.6110904177029928
2171,drug country nazi german anti germany party care society political insurance child freedom jewish hitler,['world'],"['drug', 'country', 'nazi', 'german', 'anti', 'germany', 'party', 'care', 'society', 'political', 'insurance', 'child', 'freedom', 'jewish', 'hitler']",0.602648401260376
2172,love court hate property choose francisco money park anti laws leather loud inner arens jacket,['love'],"['love', 'court', 'hate', 'property', 'choose', 'francisco', 'money', 'park', 'anti', 'law', 'leather', 'loud', 'inner', 'arens', 'jacket']",0.6032814224561055
2173,less buying regular definitely however cheaper serve red alternative ounce option lack alone twice compare,['soft'],"['less', 'buying', 'regular', 'definitely', 'however', 'cheaper', 'serve', 'red', 'alternative', 'ounce', 'option', 'lack', 'alone', 'twice', 'compare']",0.5847617069880168
2174,church catholic authority pope bible public country belief live strong child religion love regard always,['religion'],"['church', 'catholic', 'authority', 'pope', 'bible', 'public', 'country', 'belief', 'live', 'strong', 'child', 'religion', 'love', 'regard', 'always']",0.6062784373760224
2175,chocolate chip sauce hot com www http href cheese pack spicy pepper salt potato cocoa,['cooking'],"['chocolate', 'chip', 'sauce', 'hot', 'com', 'www', 'http', 'href', 'cheese', 'pack', 'spicy', 'pepper', 'salt', 'potato', 'cocoa']",0.5645741184552511
2176,black white pick straight homosexual male rose sexual harris weaver johnson cooper partner hulman gold,"['sexuality', 'relationship']","['black', 'white', 'pick', 'straight', 'homosexual', 'male', 'rise', 'sexual', 'harris', 'weaver', 'johnson', 'cooper', 'partner', 'hulman', 'gold']",0.560893593231837
2177,user unix library directory package product comp graphics binary linux editor release site tool vendor,['software'],"['user', 'unix', 'library', 'directory', 'package', 'product', 'comp', 'graphic', 'binary', 'linux', 'editor', 'release', 'site', 'tool', 'vendor']",0.688825794061025
2178,rice meal ginger content picky contain dinner label sprinkle eater bowl fairly cooked thai brown,['cooking'],"['rice', 'meal', 'ginger', 'content', 'picky', 'contain', 'dinner', 'label', 'sprinkle', 'eater', 'bowl', 'fairly', 'cooked', 'thai', 'brown']",0.584634256362915
2179,crime paul rate laws white freedom death black homic federal house rates study defense sabbath,['crime'],"['crime', 'paul', 'rate', 'law', 'white', 'freedom', 'death', 'black', 'homic', 'federal', 'house', 'rate', 'study', 'defense', 'sabbath']",0.45916058619817096
2180,butter peanut illy mate exact ginger palm compromise newman's flowery toddler moth cooky blackcurrant tin,['food'],"['butter', 'peanut', 'illy', 'mate', 'exact', 'ginger', 'palm', 'compromise', 'newman', 'flowery', 'toddler', 'moth', 'cooky', 'blackcurrant', 'tin']",0.4661301036675771
2181,price monitor offer sell apple sale shipping asking condition pitt soon selling manual port email,"['sale', 'shipping']","['price', 'monitor', 'offer', 'sell', 'apple', 'sale', 'shipping', 'ask', 'condition', 'pitt', 'soon', 'sell', 'manual', 'port', 'email']",0.7657605071862539
2182,japanese music weaver motorcycle letter flame denizen onur yalcin member engineering technology resume membership send,['motorcycle'],"['japanese', 'music', 'weaver', 'motorcycle', 'letter', 'flame', 'denizen', 'onur', 'yalcin', 'member', 'engineering', 'technology', 'resume', 'membership', 'send']",0.5056452413400014
2183,news anonymous email service message internet usenet colorado conference network member vote user electronic address,['anonymous'],"['news', 'anonymous', 'email', 'service', 'message', 'internet', 'usenet', 'colorado', 'conference', 'network', 'member', 'vote', 'user', 'electronic', 'address']",0.5222911079724629
2184,player season hockey league goal leaf playoff next flyer penalty draft playing puck shot coach,['hockey'],"['player', 'season', 'hockey', 'league', 'goal', 'leaf', 'playoff', 'next', 'flyer', 'penalty', 'draft', 'play', 'puck', 'shot', 'coach']",0.4884355048338572
2185,ground water food wire disease cause test engine patient light current study hole medical result,['medical'],"['ground', 'water', 'food', 'wire', 'disease', 'cause', 'test', 'engine', 'patient', 'light', 'current', 'study', 'hole', 'medical', 'result']",0.5964165767033894
2186,science scientific dseg theory experiment result hypothesis lady pyron rational organization skndiv process scientist russell,['scientific'],"['science', 'scientific', 'dseg', 'theory', 'experiment', 'result', 'hypothesis', 'lady', 'pyron', 'rational', 'organization', 'skndiv', 'process', 'scientist', 'russell']",0.7227886239687602
2187,delicious small anyone smaller locally six comment tire handy broke trader definately inch joe's interested,['food'],"['delicious', 'small', 'anyone', 'small', 'locally', 'six', 'comment', 'tire', 'handy', 'broke', 'trader', 'definately', 'inch', 'joes', 'interested']",0.4984166542689005
2188,send address request receive militia bear amendment mailing arms shall constitution organize regulate free expo,['gun'],"['send', 'address', 'request', 'receive', 'militia', 'bear', 'amendment', 'mail', 'arm', 'shall', 'constitution', 'organize', 'regulate', 'free', 'expo']",0.6401262442270915
2189,driver card memory sound running machine cards mode utexas instal crash gateway backup diamond latest,['computer'],"['driver', 'card', 'memory', 'sound', 'run', 'machine', 'card', 'mode', 'utexas', 'instal', 'crash', 'gateway', 'backup', 'diamond', 'late']",0.5511487225691477
2190,israel israeli arab palestinian land jewish occupy human territory gaza palestine peace zionist syria jerusalem,"['conflict', 'territorial']","['israel', 'israeli', 'arab', 'palestinian', 'land', 'jewish', 'occupy', 'human', 'territory', 'gaza', 'palestine', 'peace', 'zionist', 'syria', 'jerusalem']",0.48143494725227354
2191,oil salt chew energy gum bone hair body toy olive blue skin magnesium help night,"['health', 'wellness']","['oil', 'salt', 'chew', 'energy', 'gum', 'bone', 'hair', 'body', 'toy', 'olive', 'blue', 'skin', 'magnesium', 'help', 'night']",0.5702212790648142
2192,religion atheist argument religious atheism ence belief existence faith universe statement christianity islam risc theist,['religious'],"['religion', 'atheist', 'argument', 'religious', 'atheism', 'ence', 'belief', 'existence', 'faith', 'universe', 'statement', 'christianity', 'islam', 'risc', 'theist']",0.6901191612084706
2193,earth orbit mission nasa moon satellite lunar spacecraft probe mars solar launch shuttle project flight,['space'],"['earth', 'orbit', 'mission', 'nasa', 'moon', 'satellite', 'lunar', 'spacecraft', 'probe', 'mar', 'solar', 'launch', 'shuttle', 'project', 'flight']",0.7141427000363668
2194,package item receive rice fresh soup absolutely disappointed white fast anyone wrong noodle awesome return,['food'],"['package', 'item', 'receive', 'rice', 'fresh', 'soup', 'absolutely', 'disappointed', 'white', 'fast', 'anyone', 'wrong', 'noodle', 'awesome', 'return']",0.5281521340211233
2195,appreciate info keyboard error advance motherboard anybody access upgrade graphics test greatly internet experience type,['computer'],"['appreciate', 'info', 'keyboard', 'error', 'advance', 'motherboard', 'anybody', 'access', 'upgrade', 'graphic', 'test', 'greatly', 'internet', 'experience', 'type']",0.5932465275128682
2196,green wonderful bean vanilla black drinking honey ice orange cold iced indiv lemon caffeine refresh,['coffee'],"['green', 'wonderful', 'bean', 'vanilla', 'black', 'drinking', 'honey', 'ice', 'orange', 'cold', 'iced', 'indiv', 'lemon', 'caffeine', 'refresh']",0.5841821531454722
2197,rice meal bowl ginger content picky label dinner contain sprinkle brown eater fairly cooked thai,['thai'],"['rice', 'meal', 'bowl', 'ginger', 'content', 'picky', 'label', 'dinner', 'contain', 'sprinkle', 'brown', 'eater', 'fairly', 'cooked', 'thai']",0.6043591717878978
2198,ground wire water light current science circuit test engine hole battery henry turn level design,['electronics'],"['ground', 'wire', 'water', 'light', 'current', 'science', 'circuit', 'test', 'engine', 'hole', 'battery', 'henry', 'turn', 'level', 'design']",0.6383632183074951
2199,snack chip healthy tasty family cheese they're apple alternative potato salty lunch enjoy crave satisfy,['snack'],"['snack', 'chip', 'healthy', 'tasty', 'family', 'cheese', 'theyre', 'apple', 'alternative', 'potato', 'salty', 'lunch', 'enjoy', 'crave', 'satisfy']",0.6327543934186299
2200,greek turkish turkey cross armenia henrik turk greece plane azeri link cyprus allocation minority conflict,"['conflict', 'minority']","['greek', 'turkish', 'turkey', 'cross', 'armenia', 'henrik', 'turk', 'greece', 'plane', 'azeri', 'link', 'cyprus', 'allocation', 'minority', 'conflict']",0.5306338965892792
2201,church bible christ catholic matthew faith lord scripture father word spirit holy paul passage interpretation,['religion'],"['church', 'bible', 'christ', 'catholic', 'matthew', 'faith', 'lord', 'scripture', 'father', 'word', 'spirit', 'holy', 'paul', 'passage', 'interpretation']",0.6022122859954834
2202,nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,['nazi'],"['nazi', 'party', 'hitler', 'ticket', 'faith', 'muslim', 'ence', 'found', 'publish', 'milwaukee', 'become', 'rubber', 'history', 'homosexual', 'criminal']",0.5259896953900655
2203,year two size old last month every start week since baby several long ago three,['parent'],"['year', 'two', 'size', 'old', 'last', 'month', 'every', 'start', 'week', 'since', 'baby', 'several', 'long', 'ago', 'three']",0.558065946896871
2204,internet research phone center email institute organization technology office voice address department virginia national engineering,['technology'],"['internet', 'research', 'phone', 'center', 'email', 'institute', 'organization', 'technology', 'office', 'voice', 'address', 'department', 'virginia', 'national', 'engineering']",0.6989759743213654
2205,woman wife child azerbaijani father apartment mother azeri town henrik kill fire building daughter girl,"['family', 'relationship']","['woman', 'wife', 'child', 'azerbaijani', 'father', 'apartment', 'mother', 'azeri', 'town', 'henrik', 'kill', 'fire', 'building', 'daughter', 'girl']",0.5722632090250651
2206,player european canadian food north league diet compass seizure canada major rauser hockey dyer corn,['hockey'],"['player', 'european', 'canadian', 'food', 'north', 'league', 'diet', 'compass', 'seizure', 'canada', 'major', 'rauser', 'hockey', 'dyer', 'corn']",0.4974853217601776
2207,vanilla french aroma k-cup medium hint matcha bitterness creamer burnt caribou press wolfgang match subtle,['coffee'],"['vanilla', 'french', 'aroma', 'kcup', 'medium', 'hint', 'matcha', 'bitterness', 'creamer', 'burnt', 'caribou', 'press', 'wolfgang', 'match', 'subtle']",0.5337189634641012
2208,calorie protein low fat sodium carbs high gram diet carb nutrition watch amount farm diabetic,['lowcarb'],"['calorie', 'protein', 'low', 'fat', 'sodium', 'carbs', 'high', 'gram', 'diet', 'carb', 'nutrition', 'watch', 'amount', 'farm', 'diabetic']",0.5300746619701385
2209,militia request arms amendment address bear send constitution regulate shall free organize receive form cache,['gun'],"['militia', 'request', 'arm', 'amendment', 'address', 'bear', 'send', 'constitution', 'regulate', 'shall', 'free', 'organize', 'receive', 'form', 'cache']",0.6498541275660197
2210,monitor card mode memory screen machine fast cards speed apple clock color hardware colors cache,['computer'],"['monitor', 'card', 'mode', 'memory', 'screen', 'machine', 'fast', 'card', 'speed', 'apple', 'clock', 'color', 'hardware', 'color', 'cache']",0.6015583674112955
2211,driver card sound light cards machine utexas diamond gateway mode running latest crash accelerator austin,['technology'],"['driver', 'card', 'sound', 'light', 'card', 'machine', 'utexas', 'diamond', 'gateway', 'mode', 'run', 'late', 'crash', 'accelerator', 'austin']",0.6459836622079214
2212,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic amount cook process,['cooking'],"['salt', 'bean', 'dish', 'sea', 'cooking', 'pork', 'kitchen', 'gourmet', 'rind', 'table', 'grinder', 'basic', 'amount', 'cook', 'process']",0.6684379657109578
