,text,topic,true_topic,cos_sim,cos_sim_class
1271,bike mile road front speed tire turn engine motorcycle driving wheel light ford rear honda,['vehicle'],"['drive', 'traffic', 'mororcycle', 'sport', 'drive topic']",0.7525940418243409,H
1273,drug dollar money curve choice illegal crack rich libertarian jeff legal alarm screw curious spend,['drug'],['drug'],1.0000001192092896,VH
1274,crime paul rate laws white freedom death black homic federal house rates study defense sabbath,['crime'],['crime paul rate'],0.7767336964607239,H
1275,image graphics format package user code unix library motif directory comp tool site object contact,['graphics'],"['computer graphic', 'computer', 'operating system']",0.7274084289868673,H
1277,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army islam,['genocide'],"['muslim', 'muslim', 'islam', 'turkey history']",0.4030246213078499,M
1279,player season hockey league baseball goal division period leaf pittsburgh pick next chicago score boston,['sports'],"['sport', 'sport']",0.9436290860176086,VH
1281,access appear henry toronto digex cover mass star spencer constant jupiter universe theory radius galaxy,['cosmos'],['space'],0.8424183130264282,VH
1282,radio switch signal input audio helmet output level channel receiver noise relay frequency circuit local,['communication'],"['frequency', 'receiver', 'fm tuner']",0.7252919673919678,H
1283,crime criminal indiv self citizen public commit defense knife violent cause firearm abuse uals protect,['crime'],"['self defense firearm abuse', 'crime', 'crime', 'crime']",0.9085183441638947,VH
1285,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic islam massacre mountain,['turkey'],"['race', 'ottoman empire', 'history', 'political']",0.5010845884680748,M
1286,bible church christ truth faith love word lord paul catholic scripture father matthew quote belief,['religion'],"['christianism', 'church', 'catholic', 'christian', 'religion']",0.735410475730896,H
1288,unit link display font type input cross output error allocation banks surrender intellect disk xterm,['computer'],['technology'],0.6970697641372681,H
1289,israel israeli arab jewish peace attack civilian palestinian lebanese lebanon occupy village soldier human kill,['conflict'],"['kill', 'conflict', 'civilian']",0.7205756902694702,H
1291,argument moral keith ence conclusion imply definition whether discussion saying livesey therefore morality sense rule,['morality'],"['argument', 'write', 'argument moral', 'debate']",0.6218199878931046,H
1298,price bike phone sell email company offer cost sale send money looking distribution technology cheap,['commerce'],"['shopping', 'business']",0.7643520534038544,H
1299,ground food water cause disease wire health doctor medical patient test study light result current,['health'],"['food', 'medicine']",0.6143648624420166,H
1300,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar argic mountain,['turkey'],"['genocide', 'soviet', 'eastern mediterranean']",0.4844239155451457,M
1302,atheist belief atheism religion existence truth ence keith universe christianity cannot mike strong accept argument,['belief'],"['religion', 'faith']",0.753419041633606,H
1303,church truth absolute doug symbol borland bible libxmu scripture paradox matter reading error interpretation exercise,['theology'],"['religion', 'interpretation of the bible']",0.7457184493541718,H
1304,criminal crime kill death knife murder carry self commit defense public violent indiv child firearm,['violence'],"['murder', 'violence', 'law justice system', 'crime']",0.7099763378500938,H
1305,research center internet phone office virginia email north computing institute national film nasa cray contact,['research'],['office'],0.5786954164505005,M
1306,israel israeli encryption pres country arab drug clipper attack chip security policy administration health secret,['israel'],['internationa relation'],0.5378706455230713,M
1307,engine rocket model modem phone foot band radar exhaust cable motor pressure stage level flight,['vehicle'],"['motor', 'rocket']",0.7016596794128418,H
1308,care marriage mark couple poor insurance child live abortion coverage married money rent free speech,['marriage'],['family affair'],0.7467530965805054,H
1309,research center april washington national health medical report institute department cancer among page child virginia,['health'],"['washington', 'health']",0.7516461312770844,H
1310,offer copy monitor sale excellent condition email manual asking option title cover distribution apple brand,['apple'],['monitor'],0.46895265579223633,M
1311,doctor disease patient treatment cand medical blood medicine treat cause test yeast physician symptom infection,['medical'],"['disease', 'illness', 'medicine', 'hospital']",0.7482778280973434,H
1312,scsi controller interface transfer bios disk feature devices jumper card fast setting speed floppy chip,['interface'],"['computer', 'computer storage device', 'computer assessories', 'program', 'chip', 'controller']",0.7133982280890147,H
1317,religion atheist atheism belief religious existence argument statement ence universe faith cause strong sense wrong,['belief'],"['god', 'religion']",0.7484223544597626,H
1318,argument colorado music letter conclusion fallacy flame form therefore motorcycle japanese bruce denizen occur onur,['motorcycle'],['music'],0.5497598648071289,M
1319,nasa radar surface detector mission ball launch atmosphere field shuttle antenna april probe baalke kelvin,['space exploration'],"['space', 'space exploration', 'nasa mission', 'nasa']",0.8925921469926834,VH
1320,weapon firearm carry police license handgun safety semi auto automatic revolver section dangerous officer rifle,['weaponry'],"['gun', 'firearm', 'firearm for police']",0.7418154080708822,H
1322,period pittsburgh player boston detroit chicago third louis lemieux score toronto dave scorer division murray,['sports'],"['sport', 'sport']",0.9436290860176086,VH
1323,science theory scientific scientist experiment dseg study result knowledge methodology psychology hypothesis lady russell discover,['discovery'],"['science', 'science theory']",0.6680677831172943,H
1324,driver card sound cards mode utexas light diamond machine gateway accelerator latest running austin crash,['technology'],"['machine', 'server need']",0.7072619199752808,H
1326,code function subject muslim application null text research output jewish error build open islam reference,['technology'],['function'],0.7725342512130737,H
1328,research center nasa medical april health report national cancer virginia page volume washington newsletter office,['nasa'],"['nasa', 'medical']",0.7575490176677704,H
1330,printer quality byte higher component laser lower loop digital push cartr network design storage scope,['printing'],"['printer', 'data communicationsnetwork']",0.7304009795188904,H
1332,bible christ matthew church word lord father faith scripture heaven passage doctrine spirit holy teach,['spirituality'],"['bible', 'bible', 'religion', 'christianity', 'religion']",0.6512487649917602,H
1335,science moral objective morality theory result keith scientific frank animal study values whether wrong natural,['ethics'],"['animal study', 'science']",0.5310247242450714,M
1336,player wave guess wrong bike tape cleveland roger nothing freenet previous kill anyway quite mind,['unexpected'],['player'],0.6234903931617737,H
1337,mouse helmet police jason shooting auto weapon knife ticket revolver rates semi criminal face handgun,['weapon'],"['gun', 'weapon', 'police', 'crime']",0.7502428442239761,H
1338,window image display server graphics code application user screen color motif mouse package format function,['graphics'],"['technology', 'computer', 'server', 'scene', 'graphic', 'graphic design']",0.741135855515798,H
1339,ford homosexuality sensor ohio proof homosexual asking wife times boeing belief oxygen faith friend child,['discrimination'],"['homosexuality', 'ford']",0.49368682503700256,M
1340,religion belief atheist ence atheism argument faith existence christianity religious cannot statement universe prove truth,['belief'],"['belief', 'faith']",0.9067364931106567,VH
1341,research technology project cost radio design station development build engineering phone science commercial market center,['innovation'],"['development', 'job', 'smart phone']",0.6792932351430258,H
1342,research center april medical health national report washington institute cancer nasa disease virginia page child,['health'],['cancer research'],0.3812958598136902,M
1348,kill death innocent trial murder judge killing civilian bomb ence witness guilty jury soldier penalty,['violence'],"['death', 'killer', 'murder trial', 'crime', 'civilian']",0.6060613214969635,H
1349,science theory scientific knowledge rochester experiment result process dseg scientist study psychology gene lady methodology,['scientific'],['science'],0.9117610454559326,VH
1350,season hockey goal player league playoff leaf flyer penalty next puck division coach draft montreal,['hockey'],"['sport', 'sport', 'nhl', 'hockey', 'hockey sport', 'sport', 'sport', 'hockey']",0.6806255280971527,H
1352,atheist belief religion atheism existence christianity ence faith cannot truth universe argument accept keith strong,['belief'],"['religion', 'religion', 'faith']",0.7334011395772299,H
1353,disk scsi controller port board floppy card modem motherboard interface transfer serial bios boot speed,['interface'],"['computer piece', 'motherboard', 'computer']",0.6597675681114197,H
1354,pres clinton administration stratus country congress batf official decision marriage russia secretary package community business,['politics'],"['business', 'congressman', 'government', 'press package', 'administration', 'administration community', 'country', 'hillary clinton', 'goverment business', 'government', 'clinton', 'politics', 'politicd', 'presidency', 'policy']",0.6250417788823446,H
1355,moral catholic livesey keith imply morality professor animal community solntze saying goal whether murder species,['ethics'],"['moral and ethic', 'morality', 'catholic', 'moral', 'animal', 'community', 'keith', 'moral catholic']",0.6787709891796112,H
1356,love drug court laws property choose police park money head sell wagon ryan plaintiff anti,['justice'],['politics'],0.47051703929901123,M
1358,engine model radar lock band detector rocket foot exhaust motor steal sport pressure cable sdsu,['vehicle'],"['radar', 'model']",0.6414180397987366,H
1361,picture keywords command risc fool instruction rose loss liar gain timer instructions cycle week blah,['instruction'],['picture keywords'],0.6350797414779663,H
1362,player hockey season league goal leaf playoff next division pick flyer penalty score draft playing,['hockey'],['hockey'],0.9999999403953552,VH
1363,player hockey season league goal leaf playoff division next pick flyer penalty draft score playing,['hockey'],"['sport', 'hockey']",0.7003496587276459,H
1364,reference cipher random crypt cryptography attack function security gregg plaintext jaeger public ciphertext encryption algorithm,[' cryptography'],"['computer function', 'security']",0.5635738670825958,M
1367,ground food water cause wire disease doctor health medical patient test study light result current,['health'],"['medicine', 'health']",0.8578445315361023,VH
1369,price monitor offer sell apple sale shipping asking condition pitt soon selling manual port email,['sale'],"['computer sale', 'commerce', 'online shopping']",0.6103271643320719,H
1372,weapon crime firearm bill laws public defense criminal handgun vote police federal court carry washington,['gun control'],"['weapon', 'criminal justice', 'crime']",0.5632824500401815,M
1374,image graphics format user package unix code motif library directory tool site object server comp,['graphics'],['image website'],0.7254111766815186,H
1375,window display server application image screen color user memory driver graphics code apple running mouse,['graphics'],"['compute', 'computer graphic', 'computer', 'computer']",0.7414428889751434,H
1378,health medical report among increase center cancer child april national disease newsletter page fnal study,['healthcare'],"['medical report', 'medicine']",0.8612373471260071,VH
1381,weapon firearm police auto safety semi license handgun carry self revolver shot fire bill section,['weapon'],['weapon'],0.9999999403953552,VH
1382,bill modem stratus company batf scott serial distribution port fire packet waco folks compound special,['communication'],['modem'],0.6865172386169434,H
1383,muslim islam text code function reference islamic attack message cipher algorithm public random crypt ripem,['cryptography'],"['terrorist attack', 'muslim']",0.4133399426937103,M
1385,offer copy monitor sale excellent email asking manual condition title tape cover trade distribution brand,['sales'],['ecommerce'],0.520112931728363,M
1388,belief atheist ence atheism faith existence religion universe religious theist prove assume strong assumption nothing,['belief'],"['atheism', 'faith']",0.6988833546638489,H
1392,disk scsi speed card fast controller port board chip modem floppy upgrade cable driver switch,['storage'],"['technology', 'computer', 'device']",0.6318735281626383,H
1393,period boston player pittsburgh score dave pitch baseball third detroit chicago yankee toronto murray louis,['baseball'],"['sport', 'baseball']",0.7069801092147827,H
1395,launch commercial project cost market development satellite contract money technology build million product venture next,['commercialization'],"['technology', 'commercial']",0.7409057319164276,H
1397,news email anonymous service usenet message internet network newsgroup colorado electronic conference member discussion user,['communication'],"['news', 'internet', 'email']",0.6387502352396647,H
1400,policy peace israeli arab israel proposal tyre center research border elia country nmsu conflict subject,['peace'],"['midjle east', 'peace treaty']",0.5614747703075409,M
1402,price sell shipping cheap purchase dealer deal selling sale package sales phone plus company offer,['commerce'],"['sale', 'online trade', 'shopping', 'sale', 'dealership']",0.6972495794296265,H
1403,holland investigation cult tempest colostate douglas star nixon probe study department sort left hitter trek,['investigation'],['investigation'],1.0,VH
1404,nazi party muslim found faith ticket ence become criminal hitler quite publish live crime christ,['hate'],['national crime'],0.49323588609695435,M
1407,greek turkish cross turkey henrik armenia turk plane link greece azeri cyprus allocation conflict unit,['conflict'],"['conflict unit', 'politic']",0.8163664937019348,VH
1409,price offer monitor apple sell sale shipping asking condition selling pitt manual model email soon,['sale'],"['sell', 'shipping']",0.8686828911304474,VH
1410,wire ground outlet wiring neutral math panel circuit electrical cable swap duke current connect subject,[' electrical'],['electricity'],0.9299634099006653,VH
1411,firearm weapon auto police safety semi handgun revolver self license house bill rifle dangerous action,['guns'],"['police chase', 'weapon', 'arm']",0.6685383021831512,H
1412,offer copy monitor sale excellent email manual asking condition title option cover brand tape distribution,['marketing'],['excellent'],0.49775636196136475,M
1415,drug money dollar cheap jeff rich illegal screw average crack curve choice legal spend reliable,['illegal'],['gamble'],0.6733614802360535,H
1416,request address militia amendment bear send arms constitution shall mailing organize regulate free expo sentence,['gun control'],"['government', 'law']",0.501954659819603,M
1417,pres russian russia administration private press working official package house congress sandvik continue senator kent,['politics'],"['politics', 'press']",0.8009671270847321,VH
1420,cramer image free clayton user email price incoming station optilink contact uunet design large cost,['station'],['design'],0.7366130948066711,H
1421,israel israeli arab palestinian attack peace murder civilian human land trial lebanese kill innocent occupy,['conflict'],"['occupy', 'israelipalestinian conflict', 'israel occupation']",0.6071495413780212,H
1422,period pittsburgh baseball boston player chicago detroit trade dave jack louis alaska toronto score division,['baseball'],"['sport', 'place', 'baseball']",0.592402865489324,M
1423,window display screen color manager event create draw colors pixel visual application mask icon size,['graphics'],"['photography makeup', 'computer', 'digital graphic design']",0.6785908540089926,H
1424,sale offer sell condition price asking copy brand title distribution sequence andre beck utility upgrade,['marketing'],"['sale', 'sell']",0.7241559624671936,H
1425,baseball period player boston season brave ball pittsburgh pitch smith dave pitcher pitching third alaska,['baseball'],"['major league baseball', 'baseball']",0.9149773418903351,VH
1426,drug court legal police illegal laws charge property federal lawyer civil officer francisco arrest anti,['criminal justice'],"['law', 'legal', 'illegal drug', 'police']",0.5916823446750641,M
1427,turkish turkey turk trade pass thought kind face home german subject close turn nazi captain,['turkey'],['rage'],0.29287999868392944,L
1429,price turbo tube cheer charge islamic rice movement monash fred consultant deal extra upenn beam,['marketing'],['charge islamic movement'],0.5425756573677063,M
1430,earth orbit nasa moon mission satellite lunar spacecraft probe solar mars project flight shuttle planetary,['space exploration'],"['rocket science', 'nasa', 'outer space', 'satellite', 'space']",0.8092241048812866,VH
1431,bible church christ faith matthew father scripture lord word catholic truth heaven holy belief spirit,['religion'],"['religious', 'religion', 'religion', 'church']",0.897765576839447,VH
1435,nasa mission launch surface shuttle radar detector atmosphere field orbiter probe april ozone three pasadena,['launch'],"['space', 'space expedition', 'science']",0.648394505182902,H
1436,nasa research launch center science earth satellite orbit mission project national technology moon april general,['space'],"['space', 'space science', 'satellite launch']",0.8560779094696045,VH
1438,card driver sound machine light running copy gateway mark crash memory left anybody hardware option,['technology'],['software error'],0.48619288206100464,M
1441,pres administration official congress secretary russian press russia working house continue package summer senator talk,['russia'],"['politics', 'administration', 'office', 'congress']",0.451090469956398,M
1442,bike speed turn mile tire front simms wheel motorcycle road fast rear brake left honda,['motorcycle'],"['travel', 'two wheel world', 'motor', 'motorcycle good', 'cycling']",0.6854629516601562,H
1443,nasa science earth anonymous research orbit center image mission news satellite moon launch reference contact,['space'],"['nasa research', 'research', 'nasa']",0.6786578098932902,H
1446,ground wire water printer circuit connect cwru outlet print cable current wiring battery voltage electrical,['electrical'],"['wifi', 'electric']",0.7988016605377197,H
1448,religion atheist argument religious atheism ence belief existence faith universe statement christianity islam risc theist,['religion/atheism'],"['religion', 'religion']",0.73965984582901,H
1449,offer copy sell sale shipping asking condition original excellent manual price selling email brand title,['marketing'],"['copy', 'good']",0.5429641902446747,M
1451,population bullet arab israeli thousand border policy daughter slaughter village muslim wife authorities switzerland religious,['conflict'],"['arab', 'war news', 'slaughter']",0.6241981387138367,H
1452,research center washington april national health report medical institute department among page child virginia office,['research'],"['center', 'constitution']",0.6170907914638519,H
1454,israeli israel arab palestinian human jewish occupy territory citizen gaza palestine zionist country solution jerusalem,['israel-palestine conflict'],"['israel', 'tribe', 'war between 2']",0.5542320112387339,M
1456,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller plan naval easter sport,['intelligence'],['military'],0.6547173261642456,H
1460,quote context umich taking feel learn maybe agree aspect brian stephen engin kind making response,['engineering'],['text'],0.6199982166290283,H
1463,ground water food wire disease cause test engine patient light current study hole medical result,['health'],['disease'],0.5747308135032654,M
1466,woman child fire kill wife left home building dead live away tank night days burn,['fire'],"['kill', 'marriage']",0.5902590155601501,M
1468,uiuc frank hell uucp white love andrew cwru james thought ever chris disclaimer george michael,['love'],['frank'],0.5838985443115234,M
1469,disk scsi controller card modem floppy port chip speed interface motherboard bios serial fast cache,['storage'],"['hardware', 'copmuter', 'disk']",0.6910632252693176,H
1470,ground water wire science bill engine food henry current battery level cwru center circuit outlet,['water'],"['science', 'water']",0.7734826803207397,H
1472,israel israeli arab kill attack palestinian civilian lebanese innocent village lebanon human peace soldier trial,['conflict'],"['middle east', 'terorist', 'war', 'israeli people attack civil palestinian']",0.5507911890745163,M
1473,send address email news request message internet copy usenet receive newsgroup mailing militia discussion service,['communication'],"['mail', 'message', 'communication', 'mail']",0.796117514371872,H
1474,weapon crime firearm laws bill court criminal public police defense handgun vote federal carry constitution,['gun control'],"['justice', 'law', 'law enforcement', 'crime']",0.5007996559143066,M
1475,project station technology development market product launch services commercial billion cost management byte japanese remote,['project management'],"['business', 'project', 'information techmology', 'urbanisation', 'tech']",0.6837504982948304,H
1477,driver card memory running machine sound cards error instal simms anybody fine works check utexas,['computer'],"['driver and document', 'carda', 'computer']",0.6981106003125509,H
1478,send address request receive bear militia free amendment shall arms constitution mailing organize sent regulate,['governance'],"['mail', 'email', 'mail']",0.5506901144981384,M
1479,crime criminal indiv self citizen public commit defense knife violent cause firearm uals abuse protect,['violence'],['crime'],0.7808673977851868,H
1480,printer radio design technology quality laser byte print signal project cost component phone engineering engineer,['technology'],"['transmission', 'printer', 'computer activity', 'informatique']",0.7257183194160461,H
1481,nasa science anonymous earth orbit mission image library code news moon reference general access research,['space'],"['space', 'space science', 'nasa']",0.9011550148328146,VH
1484,bike engine mile tire wheel motorcycle front ford rear honda driving vehicle brake traffic radar,['vehicle'],"['motorcycle', 'bike race', 'bike rid', 'automobile', 'vehicle']",0.6773629486560822,H
1485,price monitor board port shipping apple slot sell cards adapter sony purchase package nubus simms,['electronics'],['shipping'],0.5959128737449646,M
1486,nasa orbit earth satellite moon lunar mission shuttle spacecraft solar mars planetary flight astronomy project,['space exploration'],"['astronomy', 'rocket science', 'satellite', 'space research', 'space']",0.7922694444656372,H
1487,quote hell context accept agree death live evil argument dead feel learn maybe taking eternal,['mortality'],"['dead', 'religion', 'death']",0.7072295248508453,H
1488,unit link display font type input cross output allocation error surrender banks intellect xterm gordon,['computer'],['program'],0.5722757577896118,M
1489,disk memory tape error floppy boot instal swap backup load install running device adaptec internal,['storage'],['storage'],0.9999999403953552,VH
1491,wire ground outlet circuit wiring excellent voltage risc instruction neutral panel electrical offer gfci nrhj,['electrical'],"['electricity', 'electrical']",0.964981734752655,VH
1492,chip encryption clipper phone escrow security secure technology agency privacy protect enforcement algorithm encrypt crypto,['security'],"['encryption', 'technology', 'informatique']",0.7279664874076843,H
1493,turkish turk greek turkey armenia genoc russian henrik soviet today history muslim greece ottoman village,['genocide'],"['universal history', 'ethnic group', 'genocide']",0.6276581088701884,H
1494,request address militia amendment bear send arms constitution shall mailing organize regulate expo free receive,['gun control'],"['deliver', 'militia']",0.48167960345745087,M
1498,window display color screen create manager edge pixel colors size polygon visual depth blue draw,['graphics'],"['computer design', 'computer', 'window']",0.6893922090530396,H
1499,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,['politics'],['buffalo'],0.34124305844306946,M
1500,mouse apple robert processor move fast speed week slow pretty clock music microsoft chicago jason,['technology'],"['processor speed', 'microsoft']",0.6597976982593536,H
1503,price islamic turbo tube charge cheer rice monash movement fred deal consultant khomeini fatwa rushdie,['politics'],['islam'],0.4288082718849182,M
1504,crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect,['crime'],"['justice', 'crime', 'violence', 'crime']",0.8186139389872551,VH
1506,center research nasa medical april health cancer internet virginia report national volume page newsletter contact,['healthcare'],"['space', 'research', 'nasa']",0.49450452129046124,M
1507,reference cipher random crypt attack cryptography function security gregg plaintext jaeger public ciphertext encryption message,['cryptography'],['internet'],0.44663769006729126,M
1510,image graphics format package user unix code library motif directory tool comp site object contact,['graphics'],"['graphic design', 'web design', 'image']",0.7609556118647257,H
1514,israel pres israeli encryption security arab country public clipper policy chip attack clinton administration privacy,['security'],"['middle east', 'attack']",0.5629383325576782,M
1515,bike mile speed front road tire turn motorcycle engine wheel driving light rear honda ford,['road'],"['motorcycle', 'motorcycle', 'bike']",0.5992925564448038,M
1516,looking friend uiuc battery month running craig nice stick fine date notice pretty home quite,['home'],['date'],0.6339801549911499,H
1517,apartment building water left azerbaijani home woman city sumgait dept father face neighbor door crowd,['apartment'],"['water', 'living']",0.5858814120292664,M
1519,drug country land health jewish germany child research political nazi arab care policy german center,['healthcare'],"['health care', 'drug', 'health']",0.7282086809476217,H
1520,henry access appear toronto digex captain mass spencer star orbit harris weaver hole theory universe,['cosmos'],"['theory', 'science and universe', 'henry']",0.6824961304664612,H
1521,israel israeli arab kill palestinian attack murder peace civilian land human innocent trial lebanese occupy,['conflict'],"['israel', 'middle east', 'war', 'israeli attack']",0.5839427709579468,M
1522,scsi controller disk monitor sound driver price email attack anybody others else chip original machine,['hardware'],['computer'],0.7571851015090942,H
1523,clinton mike within bill batf class administration equipment proper working country unknown bush plan fear,['politics'],['presidential'],0.6071727275848389,H
1526,south island ship secret military rutgers nuclear british kaldis rockefeller begin naval easter plan newspaper,['military'],['military force'],0.9312576055526733,VH
1527,switch signal helmet audio input radio level output receiver local relay noise circuit paint build,['electronics'],"['radio', 'radio machine', 'sound transmission']",0.6716321905454,H
1532,science scientific theory dseg experiment result lady scientist hypothesis rational russell organization pyron process research,['science'],"['science', 'experiment', 'scientific research', 'science']",0.9022330045700073,VH
1534,apple offer monitor sale price shipping pitt selling gordon purchase banks sell manual dealer excellent,['apple'],['apple'],0.9999997615814209,VH
1535,church bible christ faith catholic matthew lord scripture father word spirit holy teach interpretation passage,['religion'],"['catholic church', 'christianity', 'religion', 'holy']",0.7416245937347412,H
1537,mouse week move helmet carry fast speed robert police figure auto live semi jason getting,['chase'],['police'],0.5107427835464478,M
1538,israel israeli kill arab murder court attack death palestinian human peace civilian innocent ence trial,['conflict'],"['war', 'israel terorism']",0.6251104176044464,H
1539,window display server application motif screen color font client manager function resource code entry event,['gui'],"['clientserver application', 'business application', 'display setting', 'computer']",0.6213980317115784,H
1541,image graphics package format object user library site code directory send processing database convert contact,['graphics processing'],"['data processing and send', 'library', 'graphic', 'data', 'graphic']",0.6150206446647644,H
1542,news anonymous service usenet network internet email electronic privacy message user public conference site congress,['privacy'],['netwofk'],0.4634707570075989,M
1543,window display screen color server application manager client memory default create visual colors mode running,['display'],"['window application', 'computer']",0.6794045567512512,H
1545,code user event public register algorithm generate window expose send export patent object graphics implementation,['programming'],"['algorithm', 'program']",0.8336417376995087,VH
1546,weapon fire kill crime child firearm carry police cause woman death bill criminal member city,['violence'],"['crime', 'shock', 'crime scene', 'murder', 'crime']",0.7306119680404664,H
1547,price board shipping purchase slot package unit hello sony plug adapter sell supply connector cheap,['electronics'],"['shopping', 'adaptor']",0.5789288282394409,M
1548,monitor speed fast card mode cards hardware machine memory upgrade clock processor slow performance cache,['performance'],"['monitor', 'machine', 'computer']",0.7032021085421244,H
1550,price sell shipping cheap purchase dealer sale deal selling phone offer cost plus model company,['commerce'],['shipping'],0.7815989851951599,H
1552,price bike sell phone offer company sale cost email looking money engine cheap mile model,['commerce'],"['business', 'online store']",0.6956158578395844,H
1553,internet research phone center email institute organization technology office voice address department virginia national engineering,['technology'],"['research', 'internet research', 'job']",0.6755921840667725,H
1554,jake south bony island secret rockefeller attack york nuclear waco force weapon mass employer fail,['conspiracy'],"['war', 'nuclear weapon']",0.6160500347614288,H
1555,window display screen color manager server application create pixel visual client colors size colormap pixmap,['graphics'],"['screen display', 'application', 'computer', 'window']",0.7298617660999298,H
1556,south george island secret ship military british jake employer bony rockefeller nuclear york naval plan,['island'],['military'],0.574080765247345,M
1562,israeli disk tape village arab child population israel border civilian policy slaughter allow peace turkish,['israel-palestine conflict'],"['israel', 'israel border', 'disk']",0.6364757021268209,H
1567,child michael koresh rutgers phil radio rock witness trial kaldis judge georgia ence ians covington,['controversy'],['trial'],0.5679300427436829,M
1570,bible religion turkish church belief truth argument faith christ word ence muslim greek human moral,['religion'],"['religion', 'religion']",1.0000001192092896,VH
1572,wire ground neutral wiring math outlet swap panel electrical duke circuit current cable type cwru,['electrical'],"['electricity', 'current', 'electrical']",0.8678495486577352,VH
1573,launch project cost commercial development satellite market contract build stage million vehicle technology venture titan,['commercialization'],"['business', 'project launch', 'vehicle technology', 'space travel', 'project', 'experiment', 'satellite', 'technology development', 'engineering', 'launch project', 'space project', 'product marketing', 'space', 'satellite launch', 'manufacturing', 'administration', 'satellite technology', 'development', 'commercial', 'project', 'technology', 'lunch satellite', 'big', 'technology', 'market', 'tecnology', 'developement', 'business']",0.6192421700273242,H
1574,window display screen color manager server application create client visual pixel colors size mode colormap,['visualization'],"['window', 'application', 'computer']",0.7199089328447977,H
1575,server motif application user resource client unix xterm export subject contrib running patch release type,['server'],"['cod', 'application', 'information technology']",0.6734809676806132,H
1576,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar nazi argic,['turkey'],"['turkey', 'politics', 'nationality', 'genocide', 'war']",0.5364182710647583,M
1577,engine lock station detector radar model break foot option head rocket rock pound pressure injury,['safety'],['accident'],0.44593149423599243,M
1578,scsi controller interface disk fast card bios transfer feature speed jumper devices floppy chip board,['interface'],"['computer', 'computer']",0.698122501373291,H
1580,turkish muslim turk greek turkey armenia history genoc russian soviet today islam islamic massacre mountain,['turkey'],"['region', 'world war ii', 'islam', 'genocide']",0.45723096281290054,M
1581,israel israeli arab peace kill civilian lebanese lebanon human innocent palestinian soldier occupy village gaza,['conflict'],"['situation in palestine', 'conflict', 'middle east']",0.6854109565416971,H
1582,nazi party hitler ticket history publish germany page german quote ence holocaust milwaukee prove torture,['holocaust'],"['diplomacy', 'nazi']",0.5344254821538925,M
1584,mouse application week robert move speed fast carry processor chicago graphics anyway weapon away distribution,['productivity'],"['computer', 'mouse', 'weapon', 'graphic', 'application', 'graphic', 'information technology', 'processor']",0.582572415471077,M
1585,printer font print character water thor analysis laser rochester jake libertarian postscript bony sequence processing,['printing'],['print'],0.8799669742584229,VH
1586,window display color screen manager server application visual mode memory size client colors colormap default,['display'],"['window display', 'technology']",0.7299830317497253,H
1588,image graphics format package user code unix library motif directory comp site tool contact object,['graphics'],"['graphic', 'computer']",0.7915670275688171,H
1589,steve libertarian thor vice steveh blow hendricks dream beauchaine bobbe sink eliminate regulation rally fail,['freedom'],['politics'],0.34633421897888184,M
1591,policy israeli arab peace israel proposal tyre center research border country elia conflict nmsu subject,['israel-arab peace'],['country'],0.38036227226257324,M
1592,engine modem rocket phone model yeast level friend radar rock foot head motor sdsu band,['technology'],['engine'],0.6791150569915771,H
1593,weapon kill fire child crime firearm woman carry police death bill criminal cause city doctor,['violence'],"['kill', 'crime', 'death', 'crime']",0.7360993921756744,H
1594,michael radio view rutgers associate rock intelligence reflect amateur kaldis georgia covington broadcast express mcovingt,['broadcasting'],['broadcast radio'],0.8146353960037231,VH
1595,trade care berkeley married division seattle become forsale custom rick email stop marriage rwing scores,['real estate'],['marriage'],0.534456729888916,M
1596,ground circuit internet water outlet nist contact wire connect tower distribution site cooling plant email,['infrastructure'],['circuit'],0.6887856721878052,H
1597,disk scsi controller card modem floppy port chip speed interface motherboard serial bios fast cache,['storage'],"['compute', 'hardware', 'information technology', 'disk']",0.668060302734375,H
1598,signal switch helmet audio input level radio local receiver relay noise output circuit build paint,['communication'],"['radio', 'traffic', 'voice', 'electrical']",0.7611349672079086,H
1601,cand suck infection anti palestinian cause vitamin west doctor body astronaut bias treatment pilot bank,['politics'],['cand suck infection'],0.41035985946655273,M
1604,window display screen color server application manager client event resource create default visual running error,['display'],"['computer', 'computer term']",0.6339117288589478,H
1606,monitor card memory machine screen mode colors apple color fast driver speed cards clock resolution,['display'],['computer'],0.6363463401794434,H
1608,appreciate info error motherboard anybody advance keyboard graphics access upgrade internet test experience type hardware,['computer hardware'],"['developer', 'hardware', 'internet and computer']",0.7082473436991373,H
1611,nasa research science center launch earth satellite orbit internet national mission anonymous project april address,['space'],"['airspace', 'space exploration']",0.810566782951355,VH
1613,country federal house iran civil force bosnia action majority constitution senate constitutional minority nation iranian,['iran'],"['country', 'war']",0.5428949594497681,M
1614,pres crime paul laws rate house homic death study risk freedom sabbath rates bush city,['crime'],"['crime', 'jail']",0.7715849876403809,H
