,text,true,model
1915,lost andrew james disclaimer model hell callison behanna navy houston weight chris thought uoknor init,bad,rather_bad
1916,lost andrew james homosexual cramer chris white internet george clayton bitnet gatech disclaimer michael rose,bad,rather_bad
1917,lost hell andrew model james disclaimer callison behanna anyway init presentation stick ever houston uoknor,bad,rather_bad
1918,lost james disclaimer andrew model callison houston navy uoknor behanna init presentation stick bird ucsc,bad,rather_bad
1919,lost james disclaimer andrew navy houston callison behanna model chris uoknor init bird presentation columbia,bad,rather_good
1920,lost james disclaimer andrew navy houston chris callison behanna uoknor init columbia model bird presentation,bad,rather_good
1921,lost james disclaimer model houston navy callison andrew weight bird init uoknor presentation behanna height,bad,rather_bad
1922,lost james disclaimer model houston navy callison andrew weight init uoknor bird presentation height ever,bad,rather_good
1923,lost james model disclaimer houston callison navy init uoknor andrew presentation weight bird stick height,bad,rather_bad
1924,lost james model disclaimer houston navy callison init uoknor andrew presentation weight bird stick height,bad,rather_bad
1925,lost model init season james callison presentation uoknor hell stick disclaimer navy weight anyway height,bad,rather_bad
1926,lost model james callison houston navy disclaimer presentation init uoknor weight stick andrew height bird,bad,rather_bad
1937,love court hate charge property francisco dangerous police anti leather inner arens gerard head park,bad,rather_good
1938,love court hate property choose francisco anti park money leather laws inner arens loud jacket,bad,rather_good
1939,love court hate property choose francisco money park anti laws leather loud inner arens jacket,bad,rather_good
1940,love court hate property francisco anti park charge leather police inner choose laws dangerous money,bad,rather_good
1941,love court hate property francisco anti park choose leather inner charge arens laws money loud,bad,rather_good
1942,love court hate property francisco charge anti dangerous police leather inner park arens gerard head,bad,rather_good
1943,love cwru uiuc thought frank guess sorry wrong keith hell mine nothing uucp objective homosexual,bad,rather_bad
1944,love cwru uiuc thought frank hell keith sorry guess mine wrong nothing objective uucp homosexual,bad,rather_bad
1945,love cwru uiuc thought frank sorry guess hell keith wrong mine nothing objective uucp homosexual,bad,rather_bad
1946,love drug bike laws free court money design choose engine cost head property feel pretty,bad,rather_good
1947,love drug court laws property choose police park money head sell wagon ryan plaintiff anti,rather_bad,rather_good
1948,love drug court money choose property berkeley laws hate francisco anti prize head cheap pretty,bad,rather_good
1949,love drug court property laws park police choose francisco money wagon anti head hate berkeley,bad,rather_good
1950,love drug laws bike court engine design sell choose head plaintiff property money police kind,bad,rather_good
1951,love drug laws bike free engine choose money court design property head sell feel kind,bad,rather_good
1952,love hell quote feel brian stup evil sorry learn choose accept death fear live context,bad,rather_good
1953,love hell quote feel stup brian evil live learn accept sorry death choose context maybe,bad,rather_good
1954,love hell quote feel stup brian evil sorry learn choose fear accept death live maybe,bad,rather_good
1955,love hell quote feel stup sorry brian evil learn fear choose accept ever live everyone,bad,rather_good
1956,love hell quote feel stup sorry brian learn evil fear choose accept ever live everyone,bad,rather_good
1957,love hell uiuc thought frank objective keith mine ever sorry guess uucp nothing wrong james,bad,rather_bad
1958,love uiuc cwru thought guess wrong sorry frank keith hell nothing mine uucp objective homosexual,bad,rather_bad
1959,love uiuc cwru thought hell frank keith guess sorry mine nothing objective wrong uucp ever,bad,rather_bad
1960,love uiuc cwru thought wrong guess sorry frank keith nothing hell mine uucp objective homosexual,rather_bad,rather_bad
1961,love uiuc hell thought frank cwru keith mine sorry objective guess nothing uucp ever wrong,bad,rather_bad
1962,love uiuc hell thought frank keith objective mine sorry guess nothing ever uucp cwru wrong,bad,rather_bad
1963,love uiuc thought hell cwru frank keith guess mine sorry objective nothing wrong uucp ever,bad,rather_bad
1964,machine cwru card xfree cleveland comment anonymous code freenet driver report looking cause robert check,bad,rather_good
1965,machine cwru comment freenet dept cleveland math contact tony programmer previous comp type xfree general,rather_bad,rather_good
1966,machine cwru comment xfree cleveland freenet math contact anonymous type report code robert looking card,bad,rather_good
1967,machine cwru math cleveland freenet comment comp contact programmer type tony xfree netcom virtual numbers,bad,rather_good
1968,machine math card comment cwru numbers anonymous driver xfree cleveland cause report code freenet looking,bad,rather_good
1969,machine math cwru comment cleveland freenet xfree contact numbers type comp virtual programmer commercial robert,bad,rather_good
1973,main hell motto eternal detail alaska mydisplay gene atheist death germany acad limit nsmca medium,bad,rather_bad
1979,mark care choose days couple marriage free poor parent heart already wilson writing child speech,rather_bad,rather_good
1980,mark care couple insurance marriage married coverage rent abortion poor speech wilson marry clinic free,bad,rather_good
1981,mark care couple marriage poor married live speech rent abortion coverage child free damn wilson,bad,rather_bad
1982,mark care insurance business ohio marriage child parent greg married health magnus couple school money,bad,rather_good
1983,mark care insurance business ohio marriage parent child school greg married couple money magnus prince,rather_bad,rather_good
1984,mark care insurance business ohio marriage parent greg child married health magnus gainey prince couple,good,rather_good
1985,mark couple care marriage married poor coverage rent speech abortion wilson marry free parent clinic,good,rather_good
1999,marriage care couple married public gainey child ever business administration release technology congress kind live,rather_good,rather_good
2000,marriage care married business couple insurance public health child gainey prince congress ever poor package,bad,rather_good
2002,maybe else thought feel everyone ever sorry mind hope quote kind reading stup agree always,bad,rather_good
2004,medium tank ticket buffalo hitler white fire black liberal limbaugh dean irvine electric away ncsu,bad,rather_bad
2005,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine hitler black shit stove,bad,rather_bad
2006,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine shit black hitler stove,bad,rather_bad
2007,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,rather_bad,rather_bad
2008,medium west bank joke israeli suck bias palestinian israel report territory anas orion mitre event,bad,rather_good
2009,medium west bank joke suck bias israeli palestinian israel report territory orion anas mitre event,bad,rather_bad
2010,message apple colorado simms receive sent record simm account arthur toshiba thought uchicago teel configuration,bad,rather_good
2011,message apple colorado simms record simm thought arthur toshiba getting receive account wonder sent teel,bad,rather_bad
2012,michael child koresh judge phil rutgers witness tear branch trial rock cult ians ence kaldis,bad,rather_bad
2013,michael child koresh phil judge rutgers trial witness rock ence radio kaldis georgia ians associate,bad,rather_good
2014,michael radio rutgers rock intelligence view associate amateur kaldis georgia covington broadcast mcovingt record central,bad,rather_good
2015,michael radio view rutgers associate rock intelligence reflect amateur kaldis georgia covington broadcast express mcovingt,bad,rather_good
2017,mike clinton class charles movie supposedly gonna sean frame dont quicktime success raise deficit unknown,bad,rather_bad
2018,mike clinton class proper batf charles regard raise unknown dont within success bush bill separate,bad,rather_good
2019,mike clinton class proper charles batf success regard unknown raise dont bill within bush fear,rather_bad,rather_bad
2020,mike clinton class proper charles batf success regard unknown raise dont within separate bill bush,bad,rather_good
2021,mike cwru freenet cleveland previous canada stephen joke ryan stand student funny story tony wave,bad,rather_good
2022,militia request arms amendment address bear send constitution regulate shall free organize receive form cache,good,rather_good
2023,militia request arms amendment bear send address constitution regulate shall organize free text sentence infringe,good,rather_good
2033,mine option uunet station cramer clayton optilink consent oracle relations module sexual homosexual orientation mutual,bad,rather_bad
2034,mine option uunet station cramer clayton optilink consent oracle relations module sexual orientation homosexual pyram,bad,rather_bad
2035,mine option uunet station cramer clayton optilink consent sexual oracle homosexual relations module orientation pyram,good,rather_bad
2036,mine station uunet cramer option clayton optilink homosexual consent service oracle phone relations module pyram,bad,rather_bad
2039,mission nasa earth orbit shuttle absolute lunar moon probe mars satellite launch solar planetary telescope,good,rather_good
2070,model engine lock band rocket exhaust door cylinder bottom motor tune wagon loud steal liter,good,rather_good
2071,model engine lock radar band detector motor exhaust rocket steal door sport wagon foot tune,bad,rather_good
2072,modem bill port serial stratus distribution connect packet special company rocket several baud interrupt news,bad,rather_good
2073,modem bill stratus company batf serial port distribution fire scott packet compound bell connect talk,bad,rather_good
2074,modem bill stratus company serial port batf packet fire distribution connect news talk block bell,bad,rather_good
2075,modem port serial bill stratus connect distribution packet company block baud rocket next news several,rather_bad,rather_good
2076,modem port serial stratus bill connect block packet company distribution baud news next rocket plain,bad,rather_good
2077,money company spend insurance happy costs cost private fund proposal perry canadian health magazine free,good,rather_good
2078,money spend gary columbia costs health market care happy dare private ucsc country canadian canada,bad,rather_good
2079,money spend gary columbia costs market health happy care dare private ucsc perry canadian canada,bad,rather_good
2082,monitor apple port board serial simms price chip motherboard upgrade slot plug supply cable purchase,good,rather_good
2083,monitor card memory machine screen mode colors apple color fast driver speed cards clock resolution,rather_good,rather_good
2084,monitor card mode memory screen machine fast cards speed apple clock color hardware colors cache,rather_good,rather_good
2085,monitor copy offer sale machine running xterm client price beck andre sell upgrade following looking,bad,rather_good
2086,monitor memory card mode screen machine apple fast colors speed cards color clock resolution driver,good,rather_good
2087,monitor nick gainey keyboard timer colors always military section attack range maynard forward cards apple,bad,rather_good
2088,monitor price board apple port simms sell slot shipping purchase chip adapter plug sony cards,bad,rather_good
2089,monitor speed card fast mode cards machine memory clock hardware processor upgrade cache color slow,good,rather_good
2090,monitor speed fast card mode cards hardware machine memory upgrade clock processor slow performance cache,good,rather_good
2091,monitor speed fast card mode cards upgrade hardware memory clock machine processor slow performance cache,good,rather_good
2093,moral argument keith ence imply whether livesey conclusion saying catholic professor fallacy definition sense discussion,bad,rather_good
2094,moral catholic livesey keith imply morality professor animal community solntze saying goal whether murder species,bad,rather_good
2095,moral keith animal livesey morality goal solntze imply behavior school community murder saying whether talking,bad,rather_good
2096,moral keith animal morality livesey goal behavior school imply solntze caltech community murder natural talking,bad,rather_good
2097,moral keith caltech define morality definition animal human natural livesey action goal murder behavior wrong,bad,rather_good
2098,moral keith caltech school animal morality livesey goal behavior definition natural community humans solntze learning,bad,rather_good
2099,moral keith catholic morality livesey imply community goal saying whether young define murder animal definition,bad,rather_good
2100,moral keith define morality definition caltech livesey goal animal behavior murder school young human talking,bad,rather_good
2101,moral keith morality catholic livesey definition community caltech define imply young goal behavior saying murder,bad,rather_good
2102,moral keith morality definition livesey caltech define community young goal behavior murder imply saying catholic,bad,rather_good
2103,moral livesey animal keith solntze morality goal imply school behavior saying community murder whether ence,bad,rather_good
2104,moral livesey animal solntze keith imply morality ence saying goal whether murder laws community business,bad,rather_good
2105,moral objective science morality animal keith values scientific humans pain livesey frank behavior south natural,good,rather_good
2106,moral objective science morality animal values keith scientific humans pain livesey behavior south natural frank,rather_bad,rather_good
2107,moral objective science morality keith animal frank values scientific humans livesey natural behavior pain south,good,rather_good
2108,moral objective science morality keith animal values scientific frank humans livesey behavior truth natural south,good,rather_good
2109,moral school keith caltech animal morality human livesey definition natural behavior goal humans learning solntze,bad,rather_good
2110,moral school keith caltech animal morality human livesey definition natural behavior humans goal learning solntze,bad,rather_good
2125,motherboard appreciate info test type graphics internet upgrade access setup cmos mode experience error anybody,good,rather_good
2126,mouse apple robert fast processor move speed slow week clock pretty music microsoft chicago jason,rather_bad,rather_good
2127,mouse apple robert processor move fast speed week music microsoft slow pretty chicago clock jason,bad,rather_good
2128,mouse apple robert processor move fast speed week slow pretty clock music microsoft chicago jason,good,rather_good
2129,mouse application week robert move speed fast carry processor chicago graphics anyway weapon away distribution,bad,rather_good
2130,mouse doctor hamburg sean symptom informatik sinus quicktime bontchev movie test virus keyboard typing vesselin,bad,rather_bad
2131,mouse doctor hamburg sean symptom informatik sinus quicktime bontchev movie virus test keyboard typing vesselin,bad,rather_bad
2132,mouse helmet move carry live week rate andy police figure stuff remember auto robert maybe,bad,rather_good
2133,mouse helmet police jason face ticket shooting auto weapon knife revolver rates semi criminal handgun,bad,rather_good
2134,mouse helmet police jason shooting auto weapon knife ticket revolver rates semi criminal face handgun,good,rather_good
2135,mouse helmet police jason ticket face shooting auto weapon knife revolver rates semi criminal handgun,good,rather_good
2136,mouse helmet police jason ticket face shooting music auto weapon revolver rates knife semi criminal,good,rather_bad
2137,mouse move robert processor speed clock chicago week fast motorola microsoft jason slow pretty somebody,bad,rather_good
2138,mouse move robert week processor chicago speed fast application microsoft anyway carry wait powerpc info,rather_bad,rather_good
2139,mouse movie informatik typing hamburg sean keyboard move injury break bontchev quicktime motion vesselin wrist,bad,rather_bad
2140,mouse movie informatik typing keyboard move sean hamburg break injury bontchev quicktime motion vesselin supposedly,bad,rather_bad
2141,mouse movie typing informatik sean hamburg keyboard move injury bontchev quicktime motion break vesselin info,rather_bad,rather_good
2142,mouse robert apple processor move fast week speed music chicago microsoft pretty slow clock jason,rather_bad,rather_good
2143,mouse robert processor move apple week fast chicago speed music pretty comp microsoft clock slow,bad,rather_good
2144,mouse robert week processor move fast speed carry comp application chicago graphics anyway music tool,bad,rather_good
2145,mouse speed fast move robert clock somebody slow processor performance machine jason pretty intel week,bad,rather_good
2146,mouse speed robert move fast clock processor somebody slow jason chicago pretty intel week motorola,bad,rather_good
2147,mouse week move helmet carry fast speed robert police figure auto live semi jason getting,bad,rather_good
2148,music japanese weaver motorcycle letter flame engineering member denizen onur yalcin membership technology resume bruce,bad,rather_good
2149,music motorcycle letter weaver japanese engineering flame member chuck membership denizen bruce onur yalcin resume,bad,rather_good
2150,muslim islam algorithm cipher reference islamic text attack message random public method function crypt ripem,rather_bad,rather_good
2151,muslim islam algorithm message islamic attack cipher public random reference text method function crypt ripem,rather_bad,rather_good
2152,muslim islam islamic cheer ohio kent sandvik newton upenn gregg jaeger apple magnus rice activity,bad,rather_good
2153,muslim islam islamic cheer ohio kent sandvik newton upenn gregg jaeger magnus apple rice rushdie,bad,rather_good
2154,muslim islam text code function reference islamic attack message cipher algorithm public random crypt ripem,bad,rather_good
2155,muslim null function code text islam output jaeger gregg subject open reference error date char,bad,rather_bad
2164,nasa anonymous science earth orbit mission code library image news moon reference access general graphics,good,rather_good
2165,nasa center image graphics research internet server mike virginia font cancer health send archive news,rather_bad,rather_good
2166,nasa earth anonymous code orbit mission science library moon news access reference graphics command general,good,rather_good
2167,nasa earth mission orbit launch moon satellite shuttle lunar probe spacecraft mars flight astronomy solar,good,good
2168,nasa earth mission orbit moon shuttle satellite lunar flight launch mars probe solar astronomy alaska,good,rather_good
2169,nasa earth mission orbit moon shuttle satellite lunar flight launch probe mars solar astronomy planetary,good,good
2170,nasa earth mission orbit moon shuttle satellite lunar flight launch probe mars solar science astronomy,good,good
2171,nasa earth mission orbit moon shuttle satellite lunar probe launch mars flight solar planetary surface,good,rather_good
2172,nasa earth mission orbit moon shuttle satellite lunar probe launch mars solar planetary surface telescope,good,good
2173,nasa earth orbit mission launch moon satellite shuttle lunar probe spacecraft flight mars rocket solar,good,rather_good
2174,nasa earth orbit mission launch satellite moon shuttle lunar probe flight spacecraft rocket mars solar,good,rather_good
2175,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,good,rather_good
2176,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight spacecraft probe mars solar,good,rather_good
2177,nasa earth orbit science mission library launch moon code news access reference shuttle general satellite,good,rather_good
2178,nasa launch mission satellite surface maybe friend propulsion probe three season baseball april moon mars,good,rather_good
2179,nasa launch mission surface shuttle satellite probe maybe orbiter radar field three propulsion ozone atmosphere,good,rather_good
2180,nasa launch orbit mission satellite moon earth shuttle rocket lunar flight spacecraft probe mars solar,good,rather_good
2181,nasa launch orbit satellite mission moon earth shuttle rocket lunar flight spacecraft probe mars solar,good,rather_good
2182,nasa mission earth orbit launch moon shuttle lunar satellite probe spacecraft absolute mars image science,good,rather_good
2183,nasa mission earth orbit moon shuttle lunar satellite probe launch mars solar planetary telescope surface,good,rather_good
2184,nasa mission launch surface shuttle radar detector atmosphere field orbiter probe april ozone three pasadena,good,rather_good
2185,nasa orbit earth moon satellite lunar mission spacecraft solar shuttle project development mars probe planetary,good,rather_good
2186,nasa orbit earth satellite moon lunar mission shuttle spacecraft solar mars planetary flight astronomy project,good,good
2187,nasa orbit earth satellite moon mission lunar shuttle spacecraft solar mars planetary flight astronomy telescope,good,good
2188,nasa orbit launch mission satellite moon earth shuttle rocket lunar flight probe spacecraft mars solar,good,rather_good
2189,nasa orbit satellite earth moon lunar mission spacecraft shuttle solar mars planetary astronomy development project,good,good
2190,nasa radar command detector antenna ball baalke loss surface vnews kelvin spacecraft april atmosphere galileo,good,rather_good
2191,nasa radar detector command ball antenna baalke loss surface vnews kelvin spacecraft april atmosphere galileo,bad,rather_good
2192,nasa radar surface detector ball command antenna atmosphere baalke loss vnews april kelvin spacecraft field,good,rather_good
2193,nasa radar surface detector mission ball launch atmosphere field shuttle antenna april probe baalke kelvin,good,rather_good
2194,nasa research center science launch earth satellite internet orbit national mission anonymous project address april,good,rather_good
2195,nasa research launch center science earth satellite orbit mission project national technology moon april general,good,rather_good
2196,nasa research science center launch earth satellite internet orbit national mission anonymous project address april,good,rather_good
2197,nasa research science center launch earth satellite orbit anonymous mission internet national news general project,good,rather_good
2198,nasa research science center launch earth satellite orbit internet national mission anonymous project april address,good,rather_good
2199,nasa saturn fool liar crazy gsfc lawrence lunatic dealer originator advertising dealy marketing billboard gather,bad,rather_good
2200,nasa science anonymous earth orbit image mission news library research moon reference code center satellite,good,rather_good
2201,nasa science anonymous earth orbit mission image library code news moon reference general access research,good,rather_good
2202,nasa science earth anonymous orbit image mission research center news moon satellite reference library launch,good,rather_good
2203,nasa science earth anonymous research orbit center image mission news satellite moon launch reference contact,good,rather_good
2204,nasa science earth orbit mission launch library moon satellite news reference image shuttle access general,good,rather_good
2205,nasa science launch earth orbit research satellite mission center moon image reference contact news general,good,rather_good
2206,nasa science research center earth anonymous orbit launch satellite mission news image contact moon reference,good,rather_good
2207,nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,good,rather_good
2208,nasa science research center earth launch anonymous satellite orbit mission news internet contact general moon,good,rather_good
2209,nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,good,rather_good
2210,nasa shuttle launch catcher lopez spring april atmosphere ozone flight major centaur training titan crew,bad,rather_good
2218,nazi history party german germany anti page ticket smith hitler publish political document holocaust historical,good,rather_good
2219,nazi muslim party found faith proof become ence ticket live criminal quite crime publish others,good,rather_bad
2220,nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,rather_bad,rather_bad
2221,nazi party hitler ticket history publish germany page ence german quote milwaukee holocaust faith prove,good,rather_good
2222,nazi party hitler ticket history publish germany page german quote ence holocaust milwaukee prove torture,good,rather_good
2223,nazi party muslim found faith ticket ence become criminal hitler quite publish live crime christ,bad,rather_bad
2224,nazi party muslim proof faith hitler ticket found ence publish become dead islam resurrection quote,bad,rather_bad
2225,nazi party proof muslim hitler ticket faith ence publish found dead history quote islam resurrection,bad,rather_bad
2226,nazi party proof muslim hitler ticket faith publish ence dead found history quote islam resurrection,bad,rather_good
2250,news anonymous email service message internet usenet colorado conference network member vote user electronic address,good,rather_good
2251,news anonymous service usenet internet network email electronic privacy conference public user message congress site,bad,rather_good
2252,news anonymous service usenet network internet email electronic privacy message user public conference site congress,bad,rather_good
2253,news anonymous service usenet network privacy electronic internet email site public user server congress archive,good,rather_good
2254,news email anonymous service usenet message internet network newsgroup colorado electronic conference member discussion user,good,rather_good
2255,news email anonymous service usenet message network internet colorado newsgroup conference electronic member user discussion,good,rather_good
2256,news email anonymous service usenet message network internet newsgroup discussion electronic colorado member conference user,good,rather_good
2257,news email usenet anonymous message service network discussion internet newsgroup user electronic member colorado technical,rather_good,rather_good
2258,news service anonymous usenet network electronic email privacy internet reader public user message discussion site,bad,rather_good
2259,news usenet email anonymous message service network discussion internet newsgroup user electronic member technical colorado,good,rather_good
2260,newspaper begin sport oracle soldier massacre joel jayne hole yassin fill weekend jewish father stein,bad,rather_good
2261,newspaper eric sport begin oracle weekend soldier massacre joel jayne hole fill yassin stein girl,rather_bad,rather_good
2262,newspaper sport begin eric oracle soldier weekend massacre joel jayne hole fill yassin jewish stein,bad,rather_good
2263,newsreader command dealer loss saturn ford sales arizona deal signature deep cycle ering price light,bad,rather_good
2293,nick keyboard gainey attack section timer wayne ever forward range gilmour doug pettefar military plugger,bad,rather_good
2294,nist ground water internet distribution contact cooling ncsl tower circuit connect address machine security email,bad,rather_good
2304,null muslim code output function text subject jewish build islam application open jaeger reference serial,bad,rather_good
2312,objective frank value values morality basis purpose uucp science dwyer reality matter word agree subjective,bad,rather_good
2313,objective frank value values morality basis science weight uucp purpose word chuck dwyer subjective wrong,bad,rather_good
2314,objective frank value values morality basis weight science uucp purpose word chuck dwyer subjective wrong,bad,rather_good
2315,objective frank value values morality science basis weight uucp purpose word chuck dwyer wrong nothing,bad,rather_bad
2316,objective frank value values morality weight basis uucp science purpose chuck dwyer word physical face,bad,rather_good
2317,objective frank value values morality weight basis uucp science purpose chuck physical dwyer face word,bad,rather_good
2318,objective frank values value morality science uucp basis dwyer purpose word subjective reality truth wrong,bad,rather_good
2319,objective science values frank morality truth dwyer value subjective word body wrong uucp wonder command,bad,rather_good
2320,objective values science frank truth morality email body word talk wonder dwyer looking child left,bad,rather_good
2322,offer copy monitor sale excellent condition email manual asking option title cover distribution apple brand,rather_bad,rather_good
2323,offer copy monitor sale excellent email asking manual condition title tape cover trade distribution brand,rather_bad,rather_good
2324,offer copy monitor sale excellent email manual asking condition title cover tape distribution brand trade,good,rather_good
2325,offer copy monitor sale excellent email manual asking condition title option cover brand tape distribution,bad,rather_good
2326,offer copy monitor sale excellent email manual condition asking option title cover brand distribution upgrade,bad,rather_good
2327,offer copy sale asking condition manual email title sell price excellent brand original shipping send,good,rather_good
2328,offer copy sale asking condition manual sell title email excellent brand price original shipping send,good,rather_good
2329,offer copy sell sale shipping asking condition original excellent manual price selling email brand title,bad,rather_good
2330,offer monitor sale copy excellent condition machine sell xterm option price running distribution cover title,good,rather_good
2331,offer monitor sale copy excellent condition option machine xterm sell cover manual title distribution asking,bad,rather_good
2332,offer monitor sale copy price machine condition running excellent sell xterm option distribution asking following,rather_bad,rather_good
2333,offer sale copy monitor sell xterm price machine sequence client title upgrade option asking running,good,rather_good
2334,offer sale sell condition asking price brand manual title distribution utility copy excellent model upgrade,good,rather_good
2335,offer sell sale asking shipping condition manual excellent original brand selling item title email following,good,rather_good
2338,ohio ford poster homosexual sensor homosexuality magnus relationship times proof love boeing turn oxygen hughes,rather_bad,rather_bad
2339,ohio homosexual ford homosexuality sensor proof times poster friend boeing wife oxygen magnus joseph family,bad,rather_good
2387,onur yalcin weaver history japanese argument child technology receive taking agree frank music archer specific,bad,rather_good
2390,orbit earth mission nasa shuttle satellite lunar moon probe mars solar launch planet planetary telescope,good,rather_good
2391,orbit nasa earth moon satellite lunar mission spacecraft project probe solar mars shuttle flight development,good,rather_good
2392,orbit nasa lunar satellite moon spacecraft earth pres money henry development probe spend package solar,good,rather_good
2406,others religion child model belief asking away looking word assume player faith send father news,bad,rather_good
2469,palestinian israel israeli suck west cand territory arab bank palestine stup bias agree human land,bad,rather_good
2470,party nazi german germany anti ticket hitler history holocaust page torture publish political semitism quote,good,rather_good
2471,party nazi german germany anti ticket hitler holocaust history page torture publish political semitism quote,good,rather_good
2476,paul crime homic laws rate sabbath study risk worship rates death handgun city vancouver black,rather_good,rather_good
2477,paul homic crime laws sabbath worship rate study risk handgun death pres rates vancouver seattle,bad,rather_good
2478,paul homic crime laws worship rate sabbath study risk handgun rates death vancouver seattle black,bad,rather_good
2479,paul homic laws crime worship rate sabbath study risk handgun rates death vancouver seattle black,bad,rather_good
2480,paul homic pres crime laws sabbath study rate risk city worship handgun rates death kill,bad,rather_good
2481,paul homic rate laws worship study sabbath crime risk rates handgun vancouver death seattle city,bad,rather_good
2482,paul laws crime rate homic risk worship sabbath study rates death handgun vancouver seattle black,bad,rather_good
2483,paul laws crime rate homic study risk worship sabbath rates death handgun vancouver seattle higher,bad,rather_good
2484,paul laws rate crime homic risk study worship rates sabbath vancouver higher handgun seattle death,bad,rather_good
2485,paul laws rate risk crime homic study rates worship sabbath vancouver higher handgun seattle author,bad,rather_good
2486,paul pres homic sabbath laws crime study worship risk rate handgun death firearm rates kill,bad,rather_good
2487,paul rate laws risk homic rates study crime worship sabbath higher vancouver handgun seattle author,bad,rather_good
2488,paul rate risk laws homic rates study worship sabbath crime higher vancouver handgun seattle city,bad,rather_good
2489,paul rate study homic risk worship sabbath rates handgun crime vancouver seattle death matt laws,bad,rather_good
2490,paul rate study homic risk worship sabbath rates handgun crime vancouver seattle laws death matt,bad,rather_good
2491,paul rate study homic risk worship sabbath rates handgun matt vancouver crime seattle death likely,bad,rather_good
2520,period baseball boston player season pittsburgh brave ball pitch dave smith pitcher chicago alaska third,good,rather_good
2521,period boston baseball pittsburgh player chicago dave pitch alaska season brave jack detroit smith third,bad,rather_good
2522,period boston pittsburgh player baseball dave pitch chicago season brave third pitcher score detroit louis,good,rather_good
2523,period boston pittsburgh player score detroit third chicago dave toronto louis baseball murray lemieux yankee,good,rather_good
2524,period boston pittsburgh yankee third york louis mets phillies detroit chicago scorer toronto save shot,good,rather_good
2525,period boston pittsburgh yankee third york louis mets phillies detroit chicago scorer toronto score save,bad,rather_good
2526,period boston player pittsburgh score dave pitch baseball third detroit chicago yankee toronto murray louis,bad,rather_good
2527,period boston player pittsburgh score dave third detroit chicago baseball toronto pitch yankee louis murray,bad,rather_good
2528,period boston player score pittsburgh baseball dave pitch third detroit yankee chicago season toronto murray,good,rather_good
2529,period pittsburgh baseball boston player chicago detroit trade dave jack louis alaska toronto score division,good,rather_good
2530,period pittsburgh boston player baseball chicago detroit dave louis third toronto score brave pitch murray,good,rather_good
2531,period pittsburgh player baseball division score detroit chicago louis boston jack dave lemieux third wings,good,rather_good
2532,period pittsburgh player boston detroit chicago third louis lemieux score toronto dave scorer division murray,good,rather_good
2533,period pittsburgh player chicago louis scorer third detroit hartford boston shot lemieux dave division hall,good,rather_good
2534,period pittsburgh player detroit boston score chicago louis baseball third lemieux division dave toronto wings,bad,rather_good
2535,period pittsburgh player division baseball louis detroit chicago dave third score home shot jack scorer,bad,rather_good
2536,period pittsburgh player division baseball louis detroit chicago dave third score shot jack home scorer,good,rather_good
2537,period pittsburgh player louis chicago detroit third scorer division hartford lemieux shot boston hall dave,bad,rather_good
2538,period player boston pittsburgh baseball season dave pitch brave score pitcher chicago third smith pitching,good,rather_good
2541,peter search history professor christianity hotel credit king view general mathematics hope ancient oulu attend,rather_bad,rather_good
2542,peter search history professor sweden fish ericsson dean king stefan cash finland swedish generous credit,bad,rather_good
2543,phone stup newsreader wait listen traffic talk intercon walker amanda corporation cellular warrant flash listening,rather_bad,rather_good
2544,phone stup newsreader wait listen traffic walker intercon amanda corporation cellular warrant cheap able flash,bad,rather_good
2545,phone stup newsreader wait traffic listen intercon corporation cellular walker warrant amanda finger listening flash,bad,rather_good
2546,picture gain caltech stone blah beach cell thomas sometime plate aaron timer sleeve precision pain,bad,rather_good
2547,picture gain pain thread blah stone beach thomas dark multiple precision safe sleeve alex watson,bad,rather_good
2548,picture gain pain thread stone blah beach multiple dark precision safe sleeve thomas alex watson,bad,rather_good
2549,picture gain stone caltech blah beach cell thomas sometime pain week plate timer aaron precision,bad,rather_good
2550,picture gain week pain stone blah beach caltech timer precision thomas sleeve sometime snow multiple,bad,rather_good
2551,picture keywords command risc fool instruction rose loss gain liar timer instructions cycle week blah,rather_bad,rather_bad
2552,picture keywords command risc fool instruction rose loss liar gain timer instructions cycle week blah,bad,rather_bad
2553,picture pain gain stone blah multiple beach dark thread precision safe sleeve path integer alex,bad,rather_good
2554,picture risc command instruction rose keywords fool timer week large liar instructions stone cycle loss,rather_bad,rather_bad
2555,picture risc instruction rose command large week timer adaptec stone fool liar blah gain cycle,bad,rather_bad
2556,picture risc large week instruction rose command adaptec timer stone blah fool gain liar april,rather_bad,rather_bad
2557,picture risc large week instruction rose command timer adaptec stone fool blah liar gain cycle,bad,rather_bad
2558,picture risc week large instruction rose adaptec timer blah reduce stone fool april gain spacecraft,bad,rather_bad
2559,picture week blah beach pain sleeve precision gain stone integer next beta balloon caltech thomas,bad,rather_good
2560,picture week driver sleeve beach card next blah mode pain precision spacecraft cause upgrade gain,bad,rather_good
