,text,topic,true_topic,cos_sim,cos_sim_class
1074,hair clear felt wash end thick scent shampoo conditioner manufacturer heard job opening oily major,"['hair care', 'hair']","['hair', 'hairdresser', 'hair shampoo', 'shampoo']",0.8325265645980835,VH
1077,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal allergic,['pets'],['pet food'],0.8041467666625977,VH
1081,right candy enjoy amount refresh summer quantity chunk unique think sweet ant plain outstanding antiox,['treats'],['candy'],0.737108588218689,H
1082,chicken meat vegetable purchasing hazelnut filler test ingredient we're steak vegetarian by-product duck grill gloria,['food'],['ingredient'],0.630787193775177,H
1088,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret smallest mayo,['snacks'],['food dip'],0.7313324213027954,H
1089,sweet bar milk cereal texture yummy cinnamon kind granola strawberry soft crunchy blueberry crunch whole,['breakfast'],['food'],0.6966049671173096,H
1090,oil popcorn olive pop movie wasabi kernel sardine popped popper coconut truffle formula theater virgin,['pop'],"['movie night', 'food']",0.45458216965198517,M
1096,worth packet waste splenda world horrible whenever direction follow sweeter every sucralose life town lemonade,['sweeteners'],['world'],0.4837876558303833,M
1097,texture actually cut wheat pasta version search miss office oat biscuit seriously cook minute winner,['cooking'],['taxture'],0.3662630319595337,M
1099,morning breakfast light packet indiv mild convenient pour wrap easily stevia liqu way ual usually,"['convenience', 'convenience']",['morning'],0.555207371711731,M
1100,salt bean dish cooking sea kitchen gourmet table pork basic additional grinder rind learn palate,['cooking'],"['food', 'dish', 'food']",0.8073464632034302,VH
1103,feed change diet crazy wellness formula eats kibble vet year whatever switch old science start,['pet care'],['diet'],0.45228350162506104,M
1104,cheese bread sauce flour chili stir garlic pork pizza waffle thai pan curry crust oven,['cooking'],"['food item', 'food']",0.7616234123706818,H
1105,case salty live sour suggest hooked crispy cheddar tangy less heaven since smallest regret mayo,"['flavor', 'flavor']",['sour'],0.5089618563652039,M
1106,work hour energy husband minute feel effect boost pizza shot ent caffeine actually crust sleep,['energy'],['food'],0.5505493879318237,M
1108,oil ever popcorn spice jar pop season cooking olive salad christmas top everything sprinkle garlic,['cooking'],['cooking'],1.0000001192092896,VH
1113,protein blood source diarrhea cause diabetes muscle dose approximately glucose mineral sugar tolerance that's absorbed,['health'],"['diabetes', 'body']",0.6005123555660248,H
1115,star fruit pretty juice gift orange soda mind instant espresso raspberry decent five especially substitute,"['drinks', 'drinks']",['beverage'],0.9200873970985413,VH
1120,popcorn baby pill he's movie pump kernel puff gerber popper earth's fussy theater hour pocket,['movie'],['motherhood'],0.40699464082717896,M
1121,brew bitter bold starbucks decaf instant via weak strong drinker smooth mocha peppermint magic yet,['coffee'],"['hot drink', 'brew']",0.6610789597034454,H
1122,bar sweet crunchy yummy cinnamon granola yogurt crunch cereal raisin flake snack almond combination blueberry,['breakfast'],"['food', 'snack bar', 'sweet and sugar drink']",0.5940789580345154,M
1125,bar cereal nut almond granola snack sweet cinnamon blueberry banana raisin oat crunchy cake cashew,['breakfast'],"['fruit cake', 'food', 'bar cereal']",0.6068390806516012,H
1127,texture cut wheat decaf miss oat biscuit party seriously country quaker winner absolute toss shred,['bread'],"['kitchen', 'cooking']",0.6686398386955261,H
1129,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin bran grain dough,"['breakfast', 'breakfast']",['breakfast'],0.9999998807907104,VH
1131,chip potato vinegar kettle corn garden addictive tortilla trap blue starch bbq lucky think salt,['food'],"['chip', 'bbq']",0.5597119033336639,M
1134,coconut water protein bottle calorie soda syrup fat vitamin gram splenda sugar juice carbs msg,['beverages'],['health'],0.5738489627838135,M
1136,chip sauce www http href com cheese potato chili garlic vinegar dip pie bbq kettle,"['bbq', 'bbq']","['chip', 'food']",0.5183717459440231,M
1140,snack chip healthy tasty family they're cheese potato apple alternative lunch salty crave satisfy enjoy,"['snacks', 'snacks']",['snack'],0.9488368034362793,VH
1144,bar cereal butter peanut nut almond granola yogurt oat raisin quaker cashew flax walnut bran,['breakfast'],"['breakfast', 'cereal', 'breakfast diet']",0.8617861668268839,VH
1145,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke coconut sister dress,['cooking'],['food'],0.7952097654342651,H
1146,purchase see happy company call ship sent website check send impressed chance contact directly email,['ordering'],['online purchase'],0.6079150438308716,H
1147,drinking brew bitter machine ground mild maker aftertaste espresso filter brewing weak grind pot cappuccino,['coffee'],['coffee'],1.0,VH
1151,shipping exactly seller stash grey earl prime beat dent charge beautiful pomegranate twinings sardine cola,['commerce'],['shopping'],0.7275066375732422,H
1152,natural list contains raw berry ingredient book usa herb gross report root aloe passion question,"['health', 'health']",['nutrition'],0.7880411744117737,H
1153,package fresh receive absolutely disappointed fast white return customer service terrible costco satisfied horrible sticky,"['disappointment', 'disappointment']",['delivery'],0.5509719848632812,M
1154,bar cereal butter peanut nut almond granola yogurt oat raisin brownie quaker cashew flax walnut,['breakfast'],"['granola', 'snack']",0.6487991213798523,H
1155,mind starbucks total especially instant roll often via decent flower set classic grape illy mocha,['coffee'],['coffee shop'],0.8775455951690674,VH
1158,favorite oil ever popcorn spice pop season cooking olive salad chai black top garlic sprinkle,['cooking'],"['cooking', 'food']",0.8976047933101654,VH
1160,nice never hard kind please heard surprise overpower bring describe lighter present rock puff pa,['surprise'],['noun'],0.5914061069488525,M
1165,cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth,['food'],"['cooking', 'soupe', 'soup']",0.710399846235911,H
1166,say feel pretty star worth money that's juice especially orange mind soda waste five instant,['orange'],['history'],0.48141342401504517,M
1169,oil popcorn spice everything pop olive season chai cooking christmas garlic fish worst italian movie,['food'],"['cooking', 'food']",0.8976049423217773,VH
1171,keep container easily hold melt shape mess stuck together room bigger worry separate expectation dle,"['mess', 'mess']",['storage'],0.628290593624115,H
1172,feed change switch diet wellness vet crazy eats pet formula year kibble science old puppy,['pet care'],['diet'],0.45228350162506104,M
1176,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,"['snacks', 'snacks']","['snack', 'healthy', 'cheesy snack']",0.7550168832143148,H
1178,piece beef jerky bowl turn break picky pill training dont two gravy eater bite cut,['food'],['training'],0.4983038902282715,M
1185,way drinking mild aftertaste espresso weird sip latte either oppose mellow appeal richer overprice wonderfully,['coffee'],"['drinking', 'drink']",0.6492273807525635,H
1186,bar crunchy yummy cinnamon granola crunch yogurt blueberry cereal combination addict raisin sweet almond flake,['breakfast'],"['desert', 'food']",0.4835302084684372,M
1188,enjoy right bean candy amount quick cold refresh sweetness mango summer warm quantity hint beverage,['summer'],['refresh'],0.5783891677856445,M
1189,arrive second gum hope online date original past already soon finish today broken stale plan,"['plans', 'plans']",['date'],0.7422628402709961,H
1190,rice soup pasta noodle service customer tuna vendor country hol wasabi usa pea bubble birthday,['food'],"['shop', 'restaurant']",0.7021860480308533,H
1193,can't almond blue ounce wait cocoa magnesium beat diamond blood reminds cause nutrient alot rda,['health'],['cocoa magnesium'],0.37728720903396606,M
1195,kind color broken shape fun vinegar bite unique describe spread crack everywhere beautiful expectation table,"['creativity', 'creativity']",['color'],0.7010012865066528,H
1199,say can't regular least wait cocoa beat alot needle yorkshire stem imagine one's mean string,"['chocolate', 'chocolate']",['cocoa'],0.8546563386917114,VH
1202,bottle shipping subscribe delivery grocery prime charge wine cost gallon kit hazelnut mio club cola,['delivery'],"['shop', 'grocery', 'supermarket']",0.605572779973348,H
1204,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen,"['heat', 'heat']","['food', 'cuisine']",0.5945071280002594,M
1205,calorie protein low fat coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,['healthy eating'],"['food', 'diet plan']",0.5923551619052887,M
1206,away roast dark full rich flavorful pick rest extremely world double drinker magic consistently drank,['coffee'],['drink'],0.6800295114517212,H
1208,wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,['baking'],['baking'],1.000000238418579,VH
1221,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead,"['snacks', 'snacks']",['food'],0.7841410636901855,H
1226,cheese bake could homemade fry slice spoon onion spread style put sandwich contact cardboard oven,"['baking', 'baking']","['kitchen', 'cooking', 'cooking', 'kitchen']",0.7926580011844635,H
1228,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill granola strawberry chewy caramel,['breakfast'],"['candy', 'sweet']",0.4579010605812073,M
1229,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance take,['health'],"['vitamin', 'magnesium']",0.5970222651958466,M
1232,chip star potato reason salty corn veggie thin rating kettle rate garden addictive greasy sesame,['snacks'],"['food', 'snack']",0.86648890376091,VH
1233,syrup artificial sweetener high chemical sweeten splenda maple sometimes natural stevia agave corn extract fructose,"['sweeteners', 'sweeteners']","['sweeten', 'sweet']",0.8557749390602112,VH
1235,free cooky butter peanut gluten cookie gum shipping original reasonable prime vegan sale walmart fudge,['cookies'],['shopping'],0.4834223687648773,M
1239,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown,['thai food'],"['fry rice', 'food']",0.6255334615707397,H
1242,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,"['snacks', 'snacks']","['family food crave', 'eat food', 'family fruit snack']",0.6788616379102071,H
1244,vanilla keurig k-cups french light k-cup aroma medium chai matcha hint blend starbucks brewer creamer,['coffee'],['coffee'],1.0,VH
1248,morning breakfast indiv wrap convenient portion control ual afternoon ually deep enjoy lunch every worry,['convenience'],"['breakfast', 'food cycle']",0.43354471027851105,M
1250,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,"['nutrition', 'nutrition']","['diet', 'nutrient']",0.7874907851219177,H
1251,sauce rice meal dish soy thick dinner cooked sprinkle restaurant cook thai pea cooking brown,['cooking'],"['food', 'meal']",0.7978765666484833,H
1253,sweet bar perfect milk texture yummy soft cinnamon plain granola strawberry yogurt blueberry combination addict,['dessert'],"['snack', 'drink', 'sweet food']",0.7105491558710734,H
1255,tasty healthy snack fiber healthier lunch dip gram satisfy yum alternative enjoy bill touch crunch,"['snacking', 'snacking']","['diet', 'crunchy snack', 'junk food']",0.6684384246667227,H
1257,purchase happy item company ship see bulk exactly sent condition offer packed website impressed chance,"['shopping', 'shopping']","['purchase', 'website']",0.6355567276477814,H
1260,item deal shop anymore supply donut sampler many lavazza buck recieved disappoint cornbread dunkin kill,['coffee'],['donut shop'],0.5842298269271851,M
1261,fruit top plus nut fan cake mixed hit banana dessert microwave flavour etc car big,"['baking', 'baking']",['dessert'],0.6903204321861267,H
1264,think cooky cookie raspberry thin brownie agree fudge oreo gooey crumbly shortbread ahoy ruin fig,"['baked goods', 'treats']",['cookie'],0.7087327241897583,H
1267,company available awesome sent licorice care email search affordable business since send premium back prompt,"['communication', 'communication']",['business'],0.5961058139801025,M
1268,natural list ingredient contains raw berry usa book herb gross report health aloe root passion,['health'],"['nutritional health', 'health', 'nature']",0.8035979270935059,VH
1270,bottle glass lemon mint prov plastic peach sparkle mio tip squirt half tap iced grab,['drink'],"['water', 'lemon', 'detox', 'plastic']",0.6975491046905518,H
1272,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly,"['heat', 'spicy']","['spice', 'spicy', 'restaurant', 'food and spice', 'meal', 'sauce']",0.6156643877426783,H
1273,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister coconut dress,['cooking'],['food'],0.7952097654342651,H
1276,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient increase source blood peppermint,"['digestive health', 'digestive health']","['nutrition', 'almond']",0.6624941527843475,H
1279,set stash packed grey earl tuna dent beautiful staple twinings sardine bigelow bergamot cola buyer,['seafood'],['camp'],0.4338035583496094,M
1282,problem away less pay leave never switch crystal heavy mate spray solution stool kong trash,"['problem', 'problem']",['financial'],0.5963622331619263,M
1289,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip yum crave grain without,"['snacking', 'snacking']","['eat', 'food', 'snack']",0.8805307149887085,VH
1290,rice season tomato tuna steak pea fudge hol mustard wasabi bubble usa cookie oreo creme,['food'],['cooking'],0.7952097654342651,H
1291,bought still enough arrive amaze jar pretty fine could everyone think another tin tree crack,"['gift', 'gift']",['deliver pack'],0.6002236604690552,H
1296,bottle shipping grocery subscribe delivery prime charge wine cost gallon kit hazelnut mio walmart club,['grocery delivery'],['grocery'],0.9420315027236938,VH
1301,chocolate chip sauce hot com www http href cheese pack spicy pepper salt potato cocoa,['chocolate'],"['food', 'food']",0.4110149145126343,M
1304,delicious small anyone smaller locally six comment tire handy broke trader definately inch joe's interested,['food'],['sale'],0.5657655596733093,M
1305,vanilla french aroma medium k-cup matcha roast creamer hint bitterness caribou though light wolfgang keurig,['coffee'],"['drink', 'matcha']",0.6013071537017822,H
1307,able amaze fill stop glad daily fantastic move plenty prime empty job subtle strongly litter,['productivity'],['feel'],0.6711115837097168,H
1310,excellent white yummy egg oatmeal gluten-free mill excite bob's frost call marshmallow lovely biscotti service,"['breakfast', 'breakfast']","['cooking', 'baking', 'food service']",0.6798813740412394,H
1311,purchase happy around arrive company away see ship date place throw sent shipping condition another,"['shipping', 'shipping']","['commerce', 'online shopping review']",0.6388007402420044,H
1312,fruit top plus nut fan cake mixed hit huge banana dessert etc microwave car flavour,"['dessert', 'dessert']","['dessert', 'cake', 'food']",0.8518368999163309,VH
1317,can't say almond blue wait cocoa magnesium ounce beat diamond blood reminds nutrient rda bowel,['health'],['cocoa magnesium'],0.37728720903396606,M
1319,absolutely grain there's process terrible experience satisfied replace sticky wild anyway disgust lol freshness average,['freshness'],['comment'],0.5065593719482422,M
1323,quality chicken meat vegetable hazelnut purchasing tuna turkey hooked pricey steak thick we're grill base,['food'],['food'],1.0,VH
1325,health fact normal lower person particular issue trouble consume possible gummy bear crisp adult system,['nutrition'],['health'],0.7880412936210632,H
1326,strong prefer bold orange ginger medium shake weak cherry stronger subtle people intense bitterness slight,"['flavor', 'flavor']",['emotion'],0.6091510057449341,H
1330,review see disappointed reviewer call similar write say base read reading another label comment sure,['review'],"['product review', 'book']",0.7520545423030853,H
1334,service hair seller customer contact email wine shampoo conditioner kit scalp prompt clam trap success,['hair care'],"['saloon hair', 'salon']",0.5766957104206085,M
1337,calorie protein low fat sodium fiber gram diet carbs carb nutrition high watch intake farm,"['nutrition', 'nutrition']",['nutrition'],0.9999999403953552,VH
1338,hair thick clear heard wash head scent shampoo conditioner oily scalp apply manufacturer shiny shower,['haircare'],['hair'],0.8100602626800537,VH
1340,chicken meat vegetable purchasing test hazelnut filler we're steak exception vegetarian completely grill breast by-product,['food'],"['food', 'meat and food']",0.8955365419387817,VH
1341,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,"['heat', 'heat']","['asian food', 'asian cuisine', 'food', 'soicy food']",0.49902814626693726,M
1342,pretty especially often set mind instant decent total starbucks five roll point oat plenty via,['coffee'],"['starbucks', 'pretty']",0.6406261026859283,H
1343,pretty especially often set mind point instant five decent overall total roll via oat plenty,['opportunity'],['especially'],0.7182339429855347,H
1345,help without morning oatmeal son skin gas mom result truffle daily warm winter fix strength,['energy'],['kitchen'],0.504608690738678,M
1346,notice life believe show completely face sleep supplement heart fix number common habit period doctor,['health'],['health'],1.0000001192092896,VH
1347,need keep hand around teeth clean longer basically breath greenies issue digestive tummy seem dental,['oral care'],"['teeth health', 'dental care']",0.6616604924201965,H
1351,local grocery home half deliver ask realize shelf trip door brought across picked reorder shopping,"['grocery shopping', 'grocery']","['shopping', 'shopping']",0.8130753040313721,VH
1352,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic amount cook process,['cooking'],"['cooking', 'recipe']",0.9210840165615082,VH
1356,enjoy right candy amount quick cold plain hint refresh warm sweetness beverage summer mango quantity,['summer'],['juice'],0.4336378276348114,M
1357,bottle excellent available plastic everyone pleased delivery glass lemon offer mint sample travel clear lime,['drinks'],['bottle'],0.8214091658592224,VH
1360,strong prefer bold orange ginger medium shake weak cherry stronger subtle intense bitterness slight twice,"['flavor', 'flavor']",['cooking'],0.6421891450881958,H
1361,without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,['skin'],['facial and body product'],0.7288858890533447,H
1362,year two size old every last month start since week several baby long three ago,"['growth', 'growth']",['year'],0.5801329612731934,M
1364,protein fat coconut fiber sodium gram calorie carbs splenda msg bpa ant grape antiox g<br,['nutrition'],"['ingrudents', 'ingredient']",0.5142899751663208,M
1368,chip healthy tasty excellent fiber healthier lunch crave dip alternative satisfy crunch cheddar vinegar market,"['snacks', 'snacks']","['good food', 'food', 'nutrition']",0.7321856419245402,H
1369,rice meal bowl ginger content picky label brown dinner sprinkle eater fairly cooked thai contain,['thai dinner'],['recipe'],0.5236423015594482,M
1377,value teeth difficult msg pea bone spent rawh jasmine glutamate what's monosodium europe inexpensive potential,['health'],['teeth'],0.46290865540504456,M
1378,ingredient organic natural corn real syrup list label grain expensive artificial pet ginger feed wheat,['natural'],"['food', 'corn syrup']",0.3541598469018936,M
1381,bread flour toast traditional member mustard celiac recipe baking disease yeast needle dough chinese loaf,['baking'],"['ingredient', 'baking']",0.8217068314552307,VH
1383,rice meal ginger content contain picky dinner sprinkle label eater cooked fairly thai snap reorder,['thai food'],['dinner'],0.5518608093261719,M
1385,www http href com pie wolfgang puck roast ham pack smokehouse spam walden horseradish can,['cooking'],['internet'],0.5230060815811157,M
1391,bread flour toast traditional member celiac mustard recipe disease yeast baking needle dough chinese loaf,['baking'],['ingredient'],0.6434136033058167,H
1392,big nut plus extra fan etc mixed hit microwave dessert flavour cashew thats walnut car,"['desserts', 'desserts']","['kitchen', 'baking']",0.6508415043354034,H
1396,calorie low protein fat sodium gram serve carbs high diet carb weight nutrition per amount,['nutrition'],"['diet', 'nutrition']",0.9254242479801178,VH
1397,organic natural real expensive high syrup wheat artificial sweetener pleased flour chemical corn care maple,['natural'],"['ingredient', 'food']",0.5083147883415222,M
1398,favorite oil ever popcorn spice pop season cooking olive salad cocoa chai top black garlic,['cooking'],['recipe'],0.8421682119369507,VH
1401,package fresh receive absolutely disappointed fast white super return customer service open terrible costco shipment,['delivery'],"['store delivery', 'package']",0.8044266700744629,VH
1403,buying money cheaper compare bulk dont costco save personally finger hate spend waste cent range,"['savings', 'savings']","['money', 'costco save', 'retail', 'trade', 'compare deal']",0.7050409197807312,H
1404,chip potato vinegar kettle corn garden addictive trap salt blue tortilla think lucky starch whole,['food'],"['tortilla', 'kentle', 'food']",0.7231089075406393,H
1406,green wonderful bean vanilla drinking black honey ice orange cold iced indiv aftertaste lemon caffeine,['drink'],['juice'],0.7908049821853638,H
1409,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin extra canola dress,['cooking'],"['cooking', 'cook', 'season']",0.7851044535636902,H
1411,oil popcorn spice pop olive christmas worst garlic italian kernel cooking regularly smoke sister popper,['cooking'],['cooking'],1.0000001192092896,VH
1414,free gluten balance salmon wet turkey diet kitten fussy since ocean limit natural important smelly,['diet'],"['diet', 'food', 'animal food', 'nutrition']",0.7925513386726379,H
1416,cooky cookie mouth raspberry thin brownie fudge xylitol oreo bite creme think pan gooey soft,['sweets'],"['cookie', 'baking']",0.7371615469455719,H
1422,piece everything beef season break pill pepper pocket jack crush medication ear pinch medicine two,"['medicine', 'medicine']",['beef'],0.27288326621055603,L
1424,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang press match puck,"['coffee', 'coffee']",['cofee add'],0.5542396903038025,M
1426,sweet enjoy right candy amount quick cold refresh sweetness summer mango plain beverage ant way,['summer'],['refresh drink'],0.4955953359603882,M
1431,right calorie bean low fat candy amount high small content sodium serve lower carbs prov,['healthy'],['diet'],0.4979948401451111,M
1435,enjoy strong morning brew blend bitter smooth packet machine starbucks perfect aftertaste prefer iced cold,"['coffee', 'coffee']",['coffee starbucks'],0.8482441902160645,VH
1436,feed corn gluten pet vet ingredient wellness liver chicken meat filler science diet kibble fructose,['pet food'],"['gluten', 'science']",0.38288621604442596,M
1440,natural real expensive fact syrup wheat leaf care artificial sweetener pleased flour chemical loose matter,['nature'],['syrup'],0.4530898928642273,M
1442,different bottle shipping excellent available plastic everyone pleased delivery glass lemon sample seller hazelnut mint,['delivery'],"['drink', 'shipping']",0.7635178864002228,H
1445,grocery cost able home deliver run trip shelf visit plant door ask realize live gallon,['grocery'],['deliver'],0.5265525579452515,M
1447,son result skin mom gas truffle strength winter fall complete workout grown station consistent suck,['transformation'],['skin'],0.7580729722976685,H
1448,package shipping plastic offer delivery four glass lemon seal broken seller mint happen peach forward,"['shipping', 'shipping']",['good'],0.5436958074569702,M
1450,drinking brew bitter smooth machine ground mild maker aftertaste espresso filter pot brewing weak grind,['coffee'],"['coffee', 'brew drink with machine', 'drinking']",0.7515645027160645,H
1452,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick,"['snack', 'snack']","['cooking', 'enjoy food']",0.7117884457111359,H
1456,morning light breakfast packet mild indiv pour usually convenient wrap easily liqu way stevia every,['breakfast'],"['breakfast food', 'morning']",0.79732745885849,H
1460,review smell bad know i'll people disappointed since read think reviewer open agree base write,['review'],['review'],0.9999998211860657,VH
1461,chip blend roast com www http href keurig k-cups brew bold pod french starbucks k-cup,['coffee'],['coffee'],1.0,VH
1471,sweet delicious bar milk cereal texture fruit nut definitely perfect yummy almond cinnamon oatmeal fill,['breakfast'],"['cooking', 'cooking term', 'sweet']",0.5898798108100891,M
1473,bar almond granola nut oat cluster omega- chia yogurt flaxseed clif flax cereal shiitake mar,['breakfast'],['breakfast'],1.0000001192092896,VH
1475,oil energy olive skin magnesium blue body salt blood diamond take supplement help heart bowel,['health'],['energy supplement'],0.6608529090881348,H
1479,thing quite expect probably i'd n't rather certainly either stir enough often awful seem though,['uncertainty'],"['adverb', 'quite']",0.6183657050132751,H
1481,rice meal ginger content contain picky sprinkle dinner label eater cooked thai fairly serve snap,['thai food'],"['food', 'meal', 'cooking', 'rice', 'thai food']",0.6866578102111817,H
1483,work hour energy husband everyone minute night effect drinking felt sleep shot level boost pizza,['exhaustion'],['work'],0.6109873652458191,H
1484,enjoy strong blend morning brew bitter smooth packet light machine leaf starbucks aftertaste prefer ice,"['coffee', 'coffee']",['brew drink'],0.7612051963806152,H
1487,market pasta difference stomach brown mean hold sour cook soda coat upset folk nicely finger,['digestion'],['market pasta'],0.5375100374221802,M
1490,cat feed meat ingredient pet chicken wellness vet diet salmon dry corn switch kibble filler,['pet care'],"['cat supply', 'cat']",0.3888923078775406,M
1491,ingredient natural corn free gluten chicken syrup feed organic pet wheat meat grain vet diet,['pet food'],"['pet diet', 'food', 'pet food']",0.8800685803095499,VH
1493,back wonderful new home change amaze next absolutely issue thank left wait difficult office fantastic,['transition'],['design'],0.7849945425987244,H
1494,feed change diet vet formula wellness crazy eats switch pet whatever kibble science kitten fed,['pet food'],['diett'],0.44094711542129517,M
1498,excellent white yummy egg oatmeal gluten-free excite mill frost bob's call lovely marshmallow biscotti scramble,['breakfast'],"['breakfast', 'menu']",0.8336832523345947,VH
1499,chip potato vinegar kettle corn garden addictive trap tortilla blue salt starch think lucky bbq,['food'],"['chip', 'cooking', 'food']",0.786602516969045,H
1502,last gum long hope date online dec original past shipment expiration true plan anywhere could,['hope'],['gum'],0.5949183106422424,M
1506,stuff coconut case health tell weight difference please benefit immediately lose realize cause process formula,['weight loss'],"['coconut', 'health']",0.4430159777402878,M
1510,morning light breakfast packet mild indiv pour convenient wrap easily usually liqu stevia way ual,['breakfast'],['breakfast'],1.0000001192092896,VH
1511,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state,"['shopping', 'shopping']","['purchase item', 'delivery', 'online purchase']",0.713220496972402,H
1518,piece beef jerky bowl break pill turn picky training dont two gravy pocket animal cut,['food'],['food'],1.0,VH
1519,bottle delivery hazelnut cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,['drinks'],['cafe'],0.6353613138198853,H
1523,blend morning usually light brew breakfast packet mild indiv pour convenient wrap stevia brewing ual,['coffee'],"['breakfast', 'breakfwst']",0.5429841876029968,M
1529,sauce spicy noodle heat kick chili restaurant lime wasabi pepper asian jasmine bbq taco soy,"['heat', 'heat']","['bbq', 'food']",0.48831185698509216,M
1530,snack chip healthy tasty family they're cheese potato apple alternative quick meal salty satisfy lunch,"['snacks', 'snacks']","['snack', 'snack chip', 'food', 'food term']",0.8062356561422348,VH
1533,notice believe life show completely face supplement heart fix number common sleep habit doctor recent,['health'],['sleep'],0.38128477334976196,M
1538,review see disappointed reviewer call say similar write base open reading another read mail sure,['review'],['review'],0.9999998211860657,VH
1541,local grocery home half deliver ask realize shelf trip door brought picked across reorder shopping,"['grocery shopping', 'grocery']","['local grocery delivery', 'home delivery']",0.6969083547592163,H
1543,bottle glass lemon delivery mint sale peach usually broken forward offer plastic half prov mio,['drinks'],['delivery'],0.6655265688896179,H
1556,free packaging value big hair con difficult available shipping damage clear ering prime bacon shampoo,['hair'],['shipping'],0.5858719348907471,M
1558,syrup corn sweetener fructose agave maple nectar high sugar bowel diabetic movement glycemic hershey's natural,"['sweetener', 'sweetener']","['syrup', 'syrup', 'ingredient']",0.7163686951001486,H
1564,bpa water g<br glutamate msg monosodium mio glutamic electrolyte coconut zico free hydrolyze essentia gatorade,['beverages'],['manufacturing'],0.6199999451637268,H
1565,mix cream ice pour strawberry pancake waffle stir muffin pomegranate frozen whip grainy instead lollipop,"['desserts', 'desserts']",['food'],0.7523513436317444,H
1566,ingredient organic natural real corn expensive syrup list label wheat artificial pet ginger grain contain,['natural'],"['ingredient', 'corn']",0.4963266849517822,M
1567,bit extra cream three bold ice type second tiny remember two single people honestly require,['relationship'],['ice'],0.46827465295791626,M
1569,sure sauce serve meal bowl soy dish content consistency thick dinner simple cooked sprinkle restaurant,['meal'],"['dinner', 'food']",0.8726477026939392,VH
1572,dry liver due freeze chunk walk gravy movie lick style cube frozen tub reward beg,['adventure'],['liver'],0.3152830898761749,M
1573,chip star potato salty corn veggie reason vinegar kettle rating think whole addictive garden still,['snacks'],['chip'],0.5432937145233154,M
1575,ever cereal sell unfortunately pancake truly vendor stale never appreciate think threw fell understand muffin,['breakfast'],['sell'],0.45692315697669983,M
1578,popcorn baby daughter formula pill he's training puppy pump gobble puff busy greenies kernel adult,['parenting'],['family'],0.7678669691085815,H
1581,mix ice cream strawberry pour pancake waffle pomegranate recipe muffin baking margarita milk fluffy lollipop,"['desserts', 'desserts']","['dessert', 'sweetener', 'sweeten']",0.788867712020874,H
1582,dog treat chew piece size small take bone toy seem teeth keep smell two last,['dog toys'],['dog food'],0.741980791091919,H
1583,chew pod toy pound caramel bone larger play pet two minute rawh puppy target seem,['pets'],['dog'],0.8062080144882202,VH
1584,popcorn baby jerky daughter son picky pill formula puppy training he's mom eater eats feed,['food'],['mom struggle'],0.27223071455955505,L
1586,cat pet wellness feed meat ingredient science vet kitty kibble filler kitten purina cat's by-product,['cats'],"['pet', 'cat food', 'cat']",0.7574544052282969,H
1587,peanut shampoo conditioner scalp clam bear zuke's fda wal-mart trap fudge brittle chowder transaction auto,['haircare'],['shampoo'],0.7298482656478882,H
1588,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato,['cooking'],"['cooking', 'cooking', 'food', 'recipe']",0.9093444794416428,VH
1590,cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft,['sweets'],"['cookie', 'cooking', 'dessert', 'cooky']",0.69098761677742,H
1592,cooky cookie mouth raspberry thin brownie fudge xylitol oreo creme package gooey pan think soft,['sweets'],['candy and cooky'],0.7564495801925659,H
1593,cut actually wheat texture miss oat biscuit seriously unlike quaker winner country absolute whole oatmeal,['oats'],"['food', 'whateat']",0.6447625756263733,H
